model,i,j,x_center_m,y_center_m,pressure_change_bar,gas_saturation,aqueous_co2_mole_fraction_x1e3,gas_co2_mole_fraction,water_saturation_change_x1e4
Our SW,4,19,225.0,585.0,0.002830055348457769,0.20346621326766376,3.241006359751539,0.21274045123401972,0.0006430619191311049
Our SW,5,19,275.0,585.0,-0.006153466617777943,0.2037702072155822,3.2407986403572946,0.21274829229538922,-0.0009722879987794641
Our SW,6,19,325.0,585.0,-0.019436995208064096,0.20422100885143224,3.2404920383457485,0.212759895798755,-0.003363580942911115
Our SW,7,19,375.0,585.0,-0.03911353417925723,0.20488944139008486,3.24003841916392,0.21277709317930132,-0.006910520226832695
Our SW,8,19,425.0,585.0,-0.06816415835838392,0.20587379235630127,3.2393687147827976,0.2128024855314062,-0.012155413515374525
Our SW,9,19,475.0,585.0,-0.11060433969732002,0.20730078357189302,3.238388722658355,0.21283955998308857,-0.019830833526107705
Our SW,10,19,525.0,585.0,-0.17153509542230516,0.20932046693870848,3.2369764482133427,0.21289271398910178,-0.03086874538624218
Our SW,11,19,575.0,585.0,-0.2570175944522526,0.21209180109798725,3.2349827297312173,0.21296711415488315,-0.04637292547854388
Our SW,12,19,625.0,585.0,-0.373663364386024,0.21575657965125808,3.232237704986529,0.21306829536819202,-0.06752965725131954
Our SW,13,19,675.0,585.0,-0.5277638830675893,0.22040126774664154,3.228567796286305,0.21320135333791743,-0.09542014777449981
Our SW,14,19,725.0,585.0,-0.7235750312903486,0.22600850092926641,3.2238341569904145,0.2133694243681526,-0.13067161580415654
Our SW,15,19,775.0,585.0,-0.9601705593115595,0.23240932919861584,3.2180116243846606,0.2135710362930618,-0.17287104124361075
Our SW,16,19,825.0,585.0,-1.2270109245189613,0.2392604251959009,3.211313545128476,0.21379663349291245,-0.21983905292308203
Our SW,17,19,875.0,585.0,-1.4989706659019497,0.24603809684800945,3.204352198890055,0.21402508402573842,-0.26696033434020494
Our SW,18,19,925.0,585.0,-1.7295746896722781,0.2519385863817499,3.198362300357477,0.21421892191075007,-0.30636330929237343
Our SW,19,19,975.0,585.0,-1.8550539494298157,0.2557098625091376,3.195101762789318,0.21432665411877078,-0.3279947365694147
Our CPA,0,0,25.0,15.0,0.6935283960415702,0.06621341192772126,2.392057183730828,0.19941041136972118,0.12093317020434036
Our CPA,1,0,75.0,15.0,0.6412662511917763,0.06874113912710848,2.3917079764097964,0.199487418478879,0.11278642353187984
Our CPA,2,0,125.0,15.0,0.548091451614473,0.07319640898077907,2.390525737029064,0.19957949744718756,0.09626816327992782
Our CPA,3,0,175.0,15.0,0.4392965767319706,0.07836306932020634,2.389348714203257,0.19970492719232294,0.07750310115622883
Our CPA,4,0,225.0,15.0,0.33390106803496555,0.08331926658744737,2.3882007698028094,0.19982709358983566,0.05951389451641642
Our CPA,5,0,275.0,15.0,0.2424217361275423,0.08759075487566492,2.387189927155842,0.1999330089993297,0.043780199603354886
Our CPA,6,0,325.0,15.0,0.16878444506702198,0.09100838535024222,2.386365912283176,0.20001817285765516,0.03087939251253391
Our CPA,7,0,375.0,15.0,0.11260417185767739,0.09360019811595252,2.3857308806777633,0.2000830926610419,0.020829024561380693
Our CPA,8,0,425.0,15.0,0.07134480028377846,0.09549311375674455,2.3852611068627363,0.200130743533988,0.01331006326352191
Our CPA,9,0,475.0,15.0,0.04181980267762579,0.09684223666122979,2.3849235598848604,0.20016483335691682,0.007851913968431878
Our CPA,10,0,525.0,15.0,0.020967178077124057,0.09779378297745296,2.384685057469103,0.20018891232660657,0.003957944764459986
Our CPA,11,0,575.0,15.0,0.006182386178618296,0.09846974520267145,2.3845165402913073,0.20020599296308142,0.0011789933697659016
Our CPA,12,0,625.0,15.0,-0.0045665955806616695,0.09896357560206742,2.384394827169612,0.20021842096023584,-0.000848113726470423
Our CPA,13,0,675.0,15.0,-0.01273778775879927,0.09934126935557583,2.3843029903565673,0.20022787659352295,-0.0023892993116780836
Our CPA,14,0,725.0,15.0,-0.01927179052483663,0.09964478928949863,2.3842299611805555,0.20023544241868318,-0.003619224452910963
Our CPA,15,0,775.0,15.0,-0.024679698157317933,0.09989656641917274,2.3841696565362316,0.20024170601485597,-0.004635620750481628
Our CPA,16,0,825.0,15.0,-0.02915386776005663,0.10010485248064974,2.384119744461382,0.20024688803586616,-0.005476168767892808
Our CPA,17,0,875.0,15.0,-0.03268072360194288,0.10026883011535208,2.384080334235694,0.2002509722235744,-0.006138961912927066
Our CPA,18,0,925.0,15.0,-0.03514504625248909,0.10038324259396185,2.3840527476473223,0.20025382546493004,-0.006602279203848926
Our CPA,19,0,975.0,15.0,-0.036417659145714716,0.10044226942117962,2.3840384834822155,0.20025529872833317,-0.0068414926839288626
Our CPA,0,1,25.0,45.0,0.7497231569483485,0.06376350584661972,2.3931668444710517,0.1993880373899947,0.1257859289726937
Our CPA,1,1,75.0,45.0,0.6907206965125018,0.06769291750403239,2.4016024674877805,0.20019892293171487,0.13488914204784486
Our CPA,2,1,125.0,45.0,0.5815141505848895,0.07173271672319412,2.3915290498700843,0.19959388043960663,0.1003507645891133
Our CPA,3,1,175.0,45.0,0.4593691732745934,0.07743488842706067,2.3895906293057476,0.19968364372272795,0.07962290815155537
Our CPA,4,1,225.0,45.0,0.3449769524662476,0.08280187716002817,2.388323798506986,0.19981434110765964,0.06087473458113446
Our CPA,5,1,275.0,45.0,0.24803133911724018,0.08732771778161252,2.387252790962405,0.1999265346952015,0.04455167179628905
Our CPA,6,1,325.0,45.0,0.17135755344858578,0.09088687736086258,2.3863948904930536,0.20001520345749624,0.031252337173853784
Our CPA,7,1,375.0,45.0,0.11352268922158144,0.09355517596774401,2.3857409887216936,0.20008203059195875,0.02095111048514009
Our CPA,8,1,425.0,45.0,0.07127734849199094,0.09549301393968813,2.3852597688541617,0.2001308168657349,0.013264305281535105
Our CPA,9,1,475.0,45.0,0.041073292067244645,0.0968728946221012,2.38491431225473,0.20016568883401248,0.007684041061939428
Our CPA,10,1,525.0,45.0,0.0196738189817369,0.09784952672409968,2.384669543540931,0.20019039889868573,0.0036920862118983155
Our CPA,11,1,575.0,45.0,0.0043773497584704306,0.09854941908872822,2.3844953053316535,0.20020807162124502,0.0008225670138917174
Our CPA,12,1,625.0,45.0,-0.006904019037075341,0.09906841861456035,2.3843677295973524,0.20022111672688053,-0.0012994270283950282
Our CPA,13,1,675.0,45.0,-0.015655718483887613,0.09947354430600541,2.3842695052900647,0.20023124542252946,-0.002946197884406976
Our CPA,14,1,725.0,45.0,-0.022816696635784582,0.09980646862244553,2.3841895275934335,0.20023953777419307,-0.0042927042909479685
Our CPA,15,1,775.0,45.0,-0.028869734852218998,0.10008824117142423,2.384122010742969,0.20024654833891584,-0.005430835541692103
Our CPA,16,1,825.0,45.0,-0.033960729156607763,0.10032500316603601,2.384065151881912,0.20025244404487394,-0.006388781575994429
Our CPA,17,1,875.0,45.0,-0.03801982215574756,0.10051342496656948,2.384019715124199,0.20025714371890962,-0.00715340668627773
Our CPA,18,1,925.0,45.0,-0.04087607850216888,0.10064577704555308,2.383987674844777,0.20026045003613557,-0.007691932710440774
Our CPA,19,1,975.0,45.0,-0.0423565325164143,0.10071430046428823,2.383971044126405,0.20026216351320544,-0.007971041667026446
Our CPA,0,2,25.0,75.0,0.8261762112317849,0.06112284211815603,2.4038146556608138,0.2001056663681732,0.16289532324451073
Our CPA,1,2,75.0,75.0,0.7941491201707609,0.08296572391833562,2.5611456975443496,0.21301597451976298,0.3944398603153709
Our CPA,2,2,125.0,75.0,0.6449458635750525,0.07085962431477522,2.4072547841890812,0.20075606587908798,0.13713023884082132
Our CPA,3,2,175.0,75.0,0.4960923629881181,0.07584584344700025,2.3907489260679764,0.19970375581210956,0.08481172801577674
Our CPA,4,2,225.0,75.0,0.36471684734078313,0.0818881314081144,2.388563308539935,0.19979330431549686,0.06320502694759367
Our CPA,5,2,275.0,75.0,0.2576531112298872,0.0868766808555745,2.387361008773474,0.1999154622911608,0.04579687578232239
Our CPA,6,2,325.0,75.0,0.1755620879459251,0.09068702867243764,2.3864422206205167,0.20001035353718102,0.03182121006153893
Our CPA,7,2,375.0,75.0,0.11483793858198076,0.0934886339193379,2.385755217230052,0.20008050870684468,0.02109508916622871
Our CPA,8,2,425.0,75.0,0.07081920543617011,0.0955069063438845,2.3852532961371344,0.20013133598946303,0.01310406021554078
Our CPA,9,2,475.0,75.0,0.03933946064407937,0.0969443627053341,2.384892927491768,0.20016767684185827,0.007292182988949403
Our CPA,10,2,525.0,75.0,0.016878751987280324,0.09796973053563904,2.384636005228452,0.20019361167406907,0.0031110282427693203
Our CPA,11,2,575.0,75.0,0.0005623437715079635,0.09871750814155072,2.3844504047419495,0.20021246498002804,6.289259540936953e-05
Our CPA,12,2,625.0,75.0,-0.011802688447795808,0.0992879431240824,2.384310939370354,0.20022676657693256,-0.0022503309148047546
Our CPA,13,2,675.0,75.0,-0.02175645490030013,0.09975000097712625,2.3841995075717444,0.20023828914053282,-0.004114515346875791
Our CPA,14,2,725.0,75.0,-0.030230251555847003,0.10014449165779608,2.3841049699670047,0.20024810262693885,-0.0057048866901332485
Our CPA,15,2,775.0,75.0,-0.037642954174531625,0.10048936994271485,2.3840222209164468,0.20025668716521863,-0.0071002880847603755
Our CPA,16,2,825.0,75.0,-0.04403968838235922,0.10078623372914677,2.3839506146339966,0.20026409325711553,-0.008308235331655478
Our CPA,17,2,875.0,75.0,-0.049228821499515324,0.10102636222160562,2.3838923407074053,0.20027009934855303,-0.009290847339915587
Our CPA,18,2,925.0,75.0,-0.05291842877862602,0.10119669956474478,2.383850797691851,0.20027436872837034,-0.009990795163672406
Our CPA,19,2,975.0,75.0,-0.054840946112889796,0.1012853334567085,2.3838291152559226,0.2002765929623398,-0.010355587232363517
Our CPA,0,3,25.0,105.0,0.8805317269525584,0.07450329462950699,2.525698801926943,0.20993707375234844,0.3694561212891079
Our CPA,1,3,75.0,105.0,0.9084012546212115,0.15038916166994074,3.6825600488050507,0.30223697338429334,1.702535789130405
Our CPA,2,3,125.0,105.0,0.731109019634733,0.08832065090289651,2.579808236492013,0.21468171631298158,0.409650439941206
Our CPA,3,3,175.0,105.0,0.5419942305085194,0.07590407992892902,2.405165435796517,0.2007961045065496,0.11666190168815871
Our CPA,4,3,225.0,105.0,0.3882424487441089,0.08089053770587315,2.389377000041813,0.19981187966365724,0.06668359358100173
Our CPA,5,3,275.0,105.0,0.26812804773893395,0.08638622501211271,2.3874903054139267,0.1999043534146634,0.04692638070327715
Our CPA,6,3,325.0,105.0,0.17963107010125182,0.09048941390900618,2.386488075708535,0.20000567695144836,0.0322558985461352
Our CPA,7,3,375.0,105.0,0.11562492429356463,0.093441851011932,2.385762912137851,0.20007959458029617,0.021076485667459455
Our CPA,8,3,425.0,105.0,0.06938342185720243,0.09556004955329171,2.385234743248351,0.20013297712726938,0.012694518809197586
Our CPA,9,3,475.0,105.0,0.03615889073598198,0.09707584275610612,2.38485384227155,0.20017132576859908,0.00656097237242137
Our CPA,10,3,525.0,105.0,0.012176801103156061,0.09817135528732998,2.3845795205100213,0.20019901641147203,0.00211457775636803
Our CPA,11,3,575.0,105.0,-0.005663576447939501,0.09899120117629996,2.3843770590163995,0.20021963463890985,-0.0011930386079883615
Our CPA,12,3,625.0,105.0,-0.019700603174757213,0.09964152482336784,2.384219369721257,0.2002358758737881,-0.003794582550981085
Our CPA,13,3,675.0,105.0,-0.0315621018050164,0.10019419602347723,2.3840870251516977,0.2002496109382425,-0.006000817285384263
Our CPA,14,3,725.0,105.0,-0.042157003979546956,0.10068805648355958,2.383968927245632,0.20026188169895837,-0.007985221515266483
Our CPA,15,3,775.0,105.0,-0.05178858822309039,0.10113555454769929,2.3838612264025008,0.20027303390601095,-0.009802288935184533
Our CPA,16,3,825.0,105.0,-0.06033129186766409,0.10153069202465743,2.3837652630112314,0.2002829211197179,-0.011424020999850626
Our CPA,17,3,875.0,105.0,-0.06738678519453853,0.10185570269341145,2.3836856692653114,0.20029108372714824,-0.012769785943472778
Our CPA,18,3,925.0,105.0,-0.07245568419819698,0.1020884949298662,2.383628304676047,0.20029694618472424,-0.01373940451149247
Our CPA,19,3,975.0,105.0,-0.07510995048361643,0.1022101905664466,2.3835982085660374,0.20030001537765307,-0.014247328123856429
Our CPA,0,4,25.0,135.0,0.910964390066469,0.1238012173353901,3.2615053405874312,0.26901843622475247,1.2184564586946722
Our CPA,1,4,75.0,135.0,0.9804993158533629,0.3442621740971382,6.095412847322449,0.48274026482406,-1.3966480194865238
Our CPA,2,4,125.0,135.0,0.760364694276074,0.16732299738699527,3.923620190869993,0.3217967549231181,1.917405785623827
Our CPA,3,4,175.0,135.0,0.5719959357263408,0.10138147724409655,2.632011762401849,0.21932710859585264,0.45095372523820676
Our CPA,4,4,225.0,135.0,0.408614573723169,0.08251208521674985,2.4038908992207895,0.20096762914736205,0.09247191740946459
Our CPA,5,4,275.0,135.0,0.2747771804204676,0.08614842899568545,2.3879617425916813,0.19992951865283787,0.04787460710489744
Our CPA,6,4,325.0,135.0,0.18125271546434427,0.0904000655559623,2.3865120638216126,0.20000432805297744,0.0321424886242927
Our CPA,7,4,375.0,135.0,0.11483060786297544,0.09346114668801153,2.3857518691790034,0.20008050646038758,0.02068342889866015
Our CPA,8,4,425.0,135.0,0.06622529035130889,0.09568372099127127,2.385195156415198,0.2001365975835967,0.011846477193960814
Our CPA,9,4,475.0,135.0,0.030880820442296564,0.09729394159410024,2.3847890420829483,0.20017738357143927,0.005307060678388931
Our CPA,10,4,525.0,135.0,0.004982645956806839,0.0984786345592806,2.384492874771418,0.20020728538539362,0.0005458044352590896
Our CPA,11,4,575.0,135.0,-0.014882322022531182,0.09939528878425427,2.3842682711054404,0.2002302503056657,-0.0030893186637737102
Our CPA,12,4,625.0,135.0,-0.03122718496939354,0.10015693909277028,2.3840856951492366,0.2002491709014242,-0.006072201353291007
Our CPA,13,4,675.0,135.0,-0.04583267852922715,0.10084032080661705,2.38392335831491,0.2002660890016268,-0.00876481634479176
Our CPA,14,4,725.0,135.0,-0.059553232439853256,0.10148023444053653,2.383770441893049,0.20028197970746775,-0.01133040896036941
Our CPA,15,4,775.0,135.0,-0.07249359419165179,0.10207985330693863,2.3836253164822256,0.20029695861904284,-0.013780442549266025
Our CPA,16,4,825.0,135.0,-0.08426616213835217,0.10262172632506066,2.383492428616826,0.2003105775251302,-0.01603128361013506
Our CPA,17,4,875.0,135.0,-0.09414982699040138,0.10307417874897154,2.3833802704383205,0.2003220054836529,-0.017933891480054198
Our CPA,18,4,925.0,135.0,-0.10131355869065971,0.10340087896750796,2.3832986730020718,0.20033028549445814,-0.019318149041908095
Our CPA,19,4,975.0,135.0,-0.10507815437334031,0.10357222538446087,2.3832556979464616,0.20033463570361162,-0.020045822440889483
Our CPA,0,5,25.0,165.0,0.8250703204249517,0.07553669871492978,2.5190559752251604,0.20951693944003882,0.3459786363803896
Our CPA,1,5,75.0,165.0,0.8601401390085909,0.16933292060754132,4.003554564910369,0.3275220774206743,2.0410684142491142
Our CPA,2,5,125.0,165.0,0.6845559130647444,0.1144084431435739,2.8074977829746164,0.23331325835483288,0.719880092137859
Our CPA,3,5,175.0,165.0,0.5274314058006387,0.08360510957408789,2.44231782336552,0.20388256904954222,0.17269017392934627
Our CPA,4,5,225.0,165.0,0.39260850352103077,0.0812869262037213,2.392557478987609,0.2000653353599494,0.06946764136298023
Our CPA,5,5,275.0,165.0,0.27149676990715416,0.0863433216255542,2.387637939741556,0.19990949667554445,0.044143612557029366
Our CPA,6,5,325.0,165.0,0.17820338632351349,0.09053748485012356,2.386471685915558,0.20000746503619635,0.030894764061067947
Our CPA,7,5,375.0,165.0,0.111812495425649,0.09357440819615549,2.385714158654427,0.2000839686857193,0.01978697374921401
Our CPA,8,5,425.0,165.0,0.060535539401739835,0.09591073022759929,2.385124537172151,0.20014312810029464,0.01031109224056137
Our CPA,9,5,475.0,165.0,0.022636277121376246,0.09763372142844426,2.38468758439775,0.20018684877400816,0.003238817490841539
Our CPA,10,5,525.0,165.0,-0.0054832958375178285,0.09892434745962989,2.384366274090521,0.20021931288977032,-0.0018213653016074804
Our CPA,11,5,575.0,165.0,-0.027874714630451054,0.09996354367545485,2.3841145479137116,0.20024521034851778,-0.005834984723340764
Our CPA,12,5,625.0,165.0,-0.04717181491591036,0.10086916218991773,2.3839007086038633,0.20026756283292868,-0.009269805406081355
Our CPA,13,5,675.0,165.0,-0.06553372414928303,0.10173165578099815,2.383697444895313,0.20028883935720118,-0.012619598069141258
Our CPA,14,5,725.0,165.0,-0.08367229522829875,0.10257688383352828,2.383495067311932,0.2003098441247396,-0.01600826220757301
Our CPA,15,5,775.0,165.0,-0.10134278048918025,0.10339195152537958,2.383295995648272,0.20033028909961534,-0.019371517537503102
Our CPA,16,5,825.0,165.0,-0.1177861089832224,0.10414352764914736,2.38310919085741,0.20034929938710017,-0.02254478401761406
Our CPA,17,5,875.0,165.0,-0.13179682932315395,0.10477945839821386,2.382949012498435,0.20036548752243766,-0.025272811403465045
Our CPA,18,5,925.0,165.0,-0.14202200908477045,0.10524140673484514,2.382831604970715,0.20037729678624924,-0.027272675491768483
Our CPA,19,5,975.0,165.0,-0.1474035343195349,0.10548397743029633,2.382769655652505,0.20038351035450672,-0.02832509113798176
Our CPA,0,6,25.0,195.0,0.6712517429777588,0.06894096689230268,2.402997562444338,0.2003529254666414,0.13049433923847942
Our CPA,1,6,75.0,195.0,0.6869299640430995,0.09948450748778084,2.6610438389454503,0.22140671090482025,0.5104600360198719
Our CPA,2,6,125.0,195.0,0.5882812044041567,0.08084297892743757,2.443499619295908,0.20385000695294928,0.19033211883853762
Our CPA,3,6,175.0,195.0,0.47315861389878766,0.07793606277351754,2.395289130200598,0.20012459130637245,0.0870870341813379
Our CPA,4,6,225.0,195.0,0.3486842390893847,0.08266670056459997,2.3887780640800136,0.19984380844507837,0.05335050313701184
Our CPA,5,6,275.0,195.0,0.24434678295004741,0.08729809617998326,2.387212926631729,0.1999308060010636,0.03897658388998804
Our CPA,6,6,325.0,195.0,0.17262455181188135,0.0906253268473389,2.386383694307768,0.2000119913087576,0.02968504879710676
Our CPA,7,6,375.0,195.0,0.10733804461848923,0.093841544480865,2.3856577236354473,0.20008906072859162,0.016768519241899815
Our CPA,8,6,425.0,195.0,0.05128066336910613,0.09627926432684196,2.385009857650523,0.20015375710934377,0.007641288273380065
Our CPA,9,6,475.0,195.0,0.010074992508599535,0.0981454324727706,2.3845322070247477,0.20020127168478438,-0.00023347597441492063
Our CPA,10,6,525.0,195.0,-0.020410336180899293,0.0995588712190246,2.3841847089740886,0.20023646204569517,-0.005324121214400623
Our CPA,11,6,575.0,195.0,-0.0459092223238796,0.10075074335903593,2.3839004883225825,0.20026597623288445,-0.009794832206949655
Our CPA,12,6,625.0,195.0,-0.068474036036985,0.10182088937623937,2.3836534685494306,0.20029213759603187,-0.013630675815695659
Our CPA,13,6,675.0,195.0,-0.09179100229330361,0.10291840531337307,2.383396378057766,0.20031916420857873,-0.017835185903314343
Our CPA,14,6,725.0,195.0,-0.11604747023292071,0.10404498622594316,2.3831249514223116,0.2003472447313336,-0.022365484726283302
Our CPA,15,6,775.0,195.0,-0.14031323387607186,0.10515625161254519,2.382849812294576,0.20037530254337438,-0.02701663307486113
Our CPA,16,6,825.0,195.0,-0.16336833477308602,0.10619963546306113,2.382585735244071,0.20040193546118995,-0.03151939744291954
Our CPA,17,6,875.0,195.0,-0.18329534995330127,0.10709352471138137,2.3823558080210496,0.2004249387314511,-0.035454470857593234
Our CPA,18,6,925.0,195.0,-0.19790494717995266,0.10774512176887785,2.382186389358723,0.20044179534332188,-0.038352854932643954
Our CPA,19,6,975.0,195.0,-0.20558098070612923,0.10808658860934092,2.382097109494659,0.20045064915445449,-0.03987387392523356
Our CPA,0,7,25.0,225.0,0.5264462860716377,0.0744611837029586,2.390906700470689,0.19965477693998027,0.08672360842229554
Our CPA,1,7,75.0,225.0,0.5187614395529554,0.0779267929797752,2.4107597355705157,0.20130449930444777,0.12232720177196565
Our CPA,2,7,125.0,225.0,0.4770135156238619,0.07738467082315954,2.3930413357485216,0.19993155215652125,0.08464373026242922
Our CPA,3,7,175.0,225.0,0.38728585759853384,0.08101575210814785,2.3890569580563454,0.1997872603472695,0.06367357962408504
Our CPA,4,7,225.0,225.0,0.2964258983912542,0.08491866869579597,2.3877932952760634,0.19987058875817162,0.05036545350492472
Our CPA,5,7,275.0,225.0,0.21572277354828828,0.08865526353159388,2.3868728203671323,0.1999623473803851,0.03525544709434558
Our CPA,6,7,325.0,225.0,0.1512809232909605,0.09161753191005396,2.3861391059589114,0.2000365830465379,0.02444469015600026
Our CPA,7,7,375.0,225.0,0.09245689694418013,0.0942377911444127,2.3854590432395035,0.2001043451558607,0.014725816833288663
Our CPA,8,7,425.0,225.0,0.035859741689998656,0.0966912254873591,2.384817638698971,0.20017134649396837,0.0004898988442691987
Our CPA,9,7,475.0,225.0,-0.009687374262642115,0.09871531590237194,2.3842847216164276,0.20022382813917905,-0.006540443109631644
Our CPA,10,7,525.0,225.0,-0.04259477670692094,0.10036613636300348,2.38391391922894,0.20026191936222415,-0.010973881011538955
Our CPA,11,7,575.0,225.0,-0.0725836617213767,0.10176401995273077,2.3835833483826105,0.20029669193530442,-0.016479136637742586
Our CPA,12,7,625.0,225.0,-0.09632661273533293,0.10306314065258586,2.3833303087021327,0.2003242805903543,-0.019541972472419955
Our CPA,13,7,675.0,225.0,-0.12583487036164104,0.10445441699587225,2.3830060495417444,0.2003584891457439,-0.024752033892100345
Our CPA,14,7,725.0,225.0,-0.15848699946309255,0.10596047274798277,2.382638682437548,0.20039626655799117,-0.030842799338876015
Our CPA,15,7,775.0,225.0,-0.19175170888972098,0.10746769458036065,2.3822582268265373,0.20043469609974734,-0.03727259466271282
Our CPA,16,7,825.0,225.0,-0.2240436715095695,0.10890882000352275,2.381884552465333,0.20047196220887428,-0.04367596153567743
Our CPA,17,7,875.0,225.0,-0.2523951023412384,0.11015982563758882,2.381553714130907,0.20050465454316577,-0.049372383898599326
Our CPA,18,7,925.0,225.0,-0.2732050344101749,0.11107152555811457,2.381309447940923,0.2005286363769982,-0.0535681526279419
Our CPA,19,7,975.0,225.0,-0.2840589131085798,0.1115457054513496,2.3811815864729056,0.2005411396405376,-0.05574863585777745
Our CPA,0,8,25.0,255.0,0.402475215838749,0.08014068803172637,2.388974913321238,0.19974968081185474,0.06778736962020915
Our CPA,1,8,75.0,255.0,0.39048852447415333,0.08083460797632086,2.3897636800073583,0.19983937778423347,0.06714627163037501
Our CPA,2,8,125.0,255.0,0.35704618478297256,0.08228214731317805,2.3885779959237503,0.19981029004778558,0.060155681049306464
Our CPA,3,8,175.0,255.0,0.2993948860185258,0.08492671616540565,2.387832297795702,0.1998677497365676,0.05182331879013957
Our CPA,4,8,225.0,255.0,0.23990160824609735,0.08776834265511044,2.387164205252736,0.19993600641558407,0.04082544594080639
Our CPA,5,8,275.0,255.0,0.18129479101991466,0.09025410561325284,2.38648173370692,0.20000193141311434,0.03203130042889191
Our CPA,6,8,325.0,255.0,0.12879703900658526,0.09263842259074288,2.385880612988611,0.20006248281618158,0.020645782120271017
Our CPA,7,8,375.0,255.0,0.06871813608732448,0.09497021859483032,2.38517944059487,0.20013163848446364,0.005830352674207617
Our CPA,8,8,425.0,255.0,0.010822981237344443,0.09713345379469562,2.384443439848772,0.20019451224366253,0.014643035528810744
Our CPA,9,8,475.0,255.0,-0.030976606163263323,0.10025979917533936,2.383939247771764,0.2002416684597701,0.012110166902890018
Our CPA,10,8,525.0,255.0,-0.07280624883269518,0.10197763105456022,2.383515719381511,0.20029424578242216,-0.008730020341962685
Our CPA,11,8,575.0,255.0,-0.11139633092340828,0.10360393053986747,2.3830948328942236,0.20033933432148898,-0.016652535568401072
Our CPA,12,8,625.0,255.0,-0.13191913194199092,0.10445694611246095,2.3829184460378894,0.20036540361215227,-0.028421342831125296
Our CPA,13,8,675.0,255.0,-0.16886287265916727,0.1063808481521723,2.382512695178632,0.20040820748327026,-0.03380267617375532
Our CPA,14,8,725.0,255.0,-0.21312117392405308,0.10840580635434231,2.3820103456411506,0.2004593611966033,-0.04200280187113825
Our CPA,15,8,775.0,255.0,-0.2582954583431203,0.11042265105918254,2.381487917538673,0.20051148974699876,-0.0508079120492555
Our CPA,16,8,825.0,255.0,-0.30338270461493544,0.11239542540355223,2.3809596942192828,0.20056345954151703,-0.05992476286295623
Our CPA,17,8,875.0,255.0,-0.3437669353188276,0.11413578231982018,2.380481996338802,0.20060996522284347,-0.0682130022632288
Our CPA,18,8,925.0,255.0,-0.37325628382972253,0.11539564304709518,2.3801306751548807,0.20064389853815906,-0.07425986388781558
Our CPA,19,8,975.0,255.0,-0.38836217448711585,0.11603947579040745,2.3799498912439327,0.20066127154892216,-0.07732942576957336
Our CPA,0,9,25.0,285.0,0.301747471012963,0.0848188232496186,2.3878479938083803,0.19986447363235887,0.05248323960624357
Our CPA,1,9,75.0,285.0,0.2906333364082258,0.0853389352744511,2.3877516520114974,0.19987947048215807,0.05057357395008011
Our CPA,2,9,125.0,285.0,0.2652228194352463,0.08651662598644018,2.3874476189586415,0.19990693607661736,0.04644279217688729
Our CPA,3,9,175.0,285.0,0.22628850611708312,0.08832368522851669,2.387011875225018,0.19995174944542482,0.040232634820197566
Our CPA,4,9,225.0,285.0,0.18388610450292753,0.09028325548733779,2.3865353091936323,0.2000007472646371,0.032940057339447826
Our CPA,5,9,275.0,285.0,0.1446808297256939,0.09210848936262601,2.3860885692842473,0.2000459890631955,0.025123198441140415
Our CPA,6,9,325.0,285.0,0.09588535238642432,0.09433959885617804,2.3855246341216194,0.20010228382912726,0.01424983725004103
Our CPA,7,9,375.0,285.0,0.04473138872089423,0.09622542256844692,2.384895617116234,0.2001591092038723,0.005327771956942229
Our CPA,8,9,425.0,285.0,-0.005501006522098556,0.09863679129083942,2.3842418660297593,0.2002127012077412,0.013896527743667564
Our CPA,9,9,475.0,285.0,-0.04812771076738648,0.10182166794958332,2.3837312093116347,0.20026094917910015,0.009418650351894486
Our CPA,10,9,525.0,285.0,-0.09587103996704706,0.10398203907890277,2.383186362626274,0.2003160426583487,0.0011517567176655419
Our CPA,11,9,575.0,285.0,-0.13674958011401073,0.10542609738756123,2.382740075820448,0.20036390858503755,-0.006721841219803348
Our CPA,12,9,625.0,285.0,-0.1709281224583853,0.105990534772934,2.3824685504051932,0.200410447288577,-0.03930652095707199
Our CPA,13,9,675.0,285.0,-0.2215116899689548,0.108718407191984,2.3819083595113564,0.2004690497687426,-0.0451979893938137
Our CPA,14,9,725.0,285.0,-0.28260722719927134,0.11147047560091901,2.381206382321868,0.20053957580499543,-0.05659013221306908
Our CPA,15,9,775.0,285.0,-0.3425938209757991,0.11409860258272761,2.3805031886070394,0.20060869557185274,-0.068328892528835
Our CPA,16,9,825.0,285.0,-0.4053798391790762,0.11676880976933493,2.379756844515688,0.20068096470060812,-0.08136449460863227
Our CPA,17,9,875.0,285.0,-0.46323672574726676,0.11917669318472661,2.379061272908662,0.2007474855992585,-0.09355611877798209
Our CPA,18,9,925.0,285.0,-0.5047282881903239,0.12088790007891007,2.378557889931145,0.20079513862232123,-0.10218487035296153
Our CPA,19,9,975.0,285.0,-0.5251646600591112,0.12173150357648636,2.378308445248907,0.20081859130043464,-0.10634353214875047
Our CPA,0,10,25.0,315.0,0.22247056959481348,0.08850976282266186,2.3869674082097374,0.19995613211731528,0.039700080587540265
Our CPA,1,10,75.0,315.0,0.21351722208433038,0.08892534994683757,2.3868682361471425,0.19996652808174278,0.038169458754705454
Our CPA,2,10,125.0,315.0,0.19481480690323563,0.08979302625632278,2.3866588461451825,0.19998811957999782,0.03502263667004568
