system,eos,step,pvi,component,cumulative_produced_kg,recovery_fraction_of_initial,relative_balance_error
lmh,PR,17,0.0425,Light_nC4,0.001097999883053291,0.04278609935410687,7.240538030250931e-11
lmh,PR,17,0.0425,Middle_nC10,0.006731552799541375,0.04286033127022738,3.901395873029401e-11
lmh,PR,17,0.0425,Heavy_squalane,0.0488092577211677,0.04286273067879115,-3.765094153235766e-10
lmh,PR,18,0.045,H2O,0.009835284512825847,0.042933457999673436,-4.732807479257417e-10
lmh,PR,18,0.045,Light_nC4,0.001162602713524273,0.04530349773069104,8.679490112739607e-11
lmh,PR,18,0.045,Middle_nC10,0.007127621702574305,0.045382133430196106,4.682768062203024e-11
lmh,PR,18,0.045,Heavy_squalane,0.05168108201553931,0.045384675019548376,-4.500369838363671e-10
lmh,PR,19,0.0475,H2O,0.01038154193693813,0.045318007236103824,-4.633271544207673e-10
lmh,PR,19,0.0475,Light_nC4,0.001227207308589453,0.04782096486876037,9.845551457443591e-11
lmh,PR,19,0.0475,Middle_nC10,0.007523702110281644,0.04790400884134045,5.357120302917906e-11
lmh,PR,19,0.0475,Heavy_squalane,0.05455298986606991,0.047906692736654814,-5.114110611967327e-10
lmh,PR,20,0.05,H2O,0.0109277825652955,0.04770248315489534,-4.557840216357079e-10
lmh,PR,20,0.05,Light_nC4,0.001291813680283348,0.05033850123726761,1.080154091170904e-10
lmh,PR,20,0.05,Middle_nC10,0.007919794100969655,0.050425958002242616,5.950381853914166e-11
lmh,PR,20,0.05,Heavy_squalane,0.05742498184140461,0.050428784329476437,-5.632673607262516e-10
lmh,PR,21,0.0525,H2O,0.01147400630418731,0.05008688534697774,-4.537075715127514e-10
lmh,PR,21,0.0525,Light_nC4,0.001356421838998222,0.05285610724117129,1.159485910062763e-10
lmh,PR,21,0.0525,Middle_nC10,0.008315897742220538,0.052947981343203825,6.507414052059346e-11
lmh,PR,21,0.0525,Heavy_squalane,0.06029705843229767,0.05295095022897794,-6.056994788142381e-10
lmh,PR,22,0.055,H2O,0.01202021307413536,0.05247121346540898,-4.487161198163392e-10
lmh,PR,22,0.055,Light_nC4,0.001421031793517105,0.05537378322272245,1.226195672776598e-10
lmh,PR,22,0.055,Middle_nC10,0.008712013091145054,0.05547007922785284,7.030431792287573e-11
lmh,PR,22,0.055,Heavy_squalane,0.06316922005345459,0.055473190799340454,-6.406723546588529e-10
lmh,PR,23,0.0575,H2O,0.01256640280861127,0.054855467219776154,-4.367601280641509e-10
lmh,PR,23,0.0575,Light_nC4,0.001485643551158794,0.0578915294671149,1.282325842733023e-10
lmh,PR,23,0.0575,Middle_nC10,0.009108140195326183,0.05799225195915427,7.491193776409943e-11
lmh,PR,23,0.0575,Heavy_squalane,0.0660414670503854,0.05799550634397986,-6.715669628315873e-10
lmh,PR,24,0.06,H2O,0.01311257545372395,0.05723964637483126,-4.371782380552247e-10
lmh,PR,24,0.06,Light_nC4,0.001550257118052473,0.06040934621318645,1.329853276110793e-10
lmh,PR,24,0.06,Middle_nC10,0.009504279094560196,0.060514499790494135,7.908104726617182e-11
lmh,PR,24,0.06,Heavy_squalane,0.06891379971204066,0.06051789711664329,-6.983536644758251e-10
lmh,PR,25,0.0625,H2O,0.0136587309662076,0.05962375074170837,-4.344920534471441e-10
lmh,PR,25,0.0625,Light_nC4,0.001614872499208086,0.06292723365616112,1.370919766596757e-10
lmh,PR,25,0.0625,Middle_nC10,0.009900429821344854,0.06303682292878826,8.297854070526967e-11
lmh,PR,25,0.0625,Heavy_squalane,0.07178621827436275,0.06304036332452782,-7.209224838341225e-10
lmh,PR,26,0.065,H2O,0.01420486931123166,0.06200778016836344,-4.274627873890324e-10
lmh,PR,26,0.065,Light_nC4,0.001679489698554322,0.06544519194912936,1.405849013591531e-10
lmh,PR,26,0.065,Middle_nC10,0.01029659240116697,0.06555922153631319,8.618453173347973e-11
lmh,PR,26,0.065,Heavy_squalane,0.07465872292238206,0.0655629051301212,-7.427054835071376e-10
lmh,PR,27,0.0675,H2O,0.01475099046371036,0.06439173454529085,-4.287672439318158e-10
lmh,PR,27,0.0675,Light_nC4,0.001744108719373672,0.067963221220001,1.436826178868866e-10
lmh,PR,27,0.0675,Middle_nC10,0.01069276685522125,0.06808169574801734,8.952380503579604e-11
lmh,PR,27,0.0675,Heavy_squalane,0.07753131380994109,0.06808552266852302,-7.590932363136329e-10
lmh,PR,28,0.07,H2O,0.01529709440349668,0.06677561378454384,-4.233335904046953e-10
lmh,PR,28,0.07,Light_nC4,0.00180872956399169,0.07048132155939658,1.463669151158253e-10
lmh,PR,28,0.07,Middle_nC10,0.01108895319855254,0.0706042456596924,9.241088450018253e-11
lmh,PR,28,0.07,Heavy_squalane,0.08040399104623405,0.07060821603562416,-7.743716769142794e-10
lmh,PR,29,0.0725,H2O,0.01584318111734808,0.06915941782831549,-4.153318244881632e-10
lmh,PR,29,0.0725,Light_nC4,0.001873352234243232,0.07299949303881556,1.48726125165366e-10
lmh,PR,29,0.0725,Middle_nC10,0.01148515144295731,0.07312687134644745,9.504358411405178e-11
lmh,PR,29,0.0725,Heavy_squalane,0.08327675471685356,0.07313098530658929,-7.877713649919248e-10
lmh,PR,30,0.075,H2O,0.01638925059664444,0.07154314663897678,-4.130399910984295e-10
lmh,PR,30,0.075,Light_nC4,0.001937976731409891,0.07551773570819813,1.508088029456012e-10
lmh,PR,30,0.075,Middle_nC10,0.01188136159663816,0.0756495728605091,9.741377149374841e-11
lmh,PR,30,0.075,Heavy_squalane,0.08614960488129311,0.07565383053366372,-7.997731519966697e-10
lmh,PR,31,0.0775,H2O,0.0169353028370358,0.07392680019753908,-4.089653615757527e-10
lmh,PR,31,0.0775,Light_nC4,0.002002603056360389,0.07803604960139605,1.526691204012387e-10
lmh,PR,31,0.0775,Middle_nC10,0.01227758366509802,0.07817235023691493,9.964604141821098e-11
lmh,PR,31,0.0775,Heavy_squalane,0.08902254157943776,0.0781767517518732,-8.099745734544642e-10
lmh,PR,32,0.08,H2O,0.01748133783731506,0.07631037849873311,-4.100859651856581e-10
lmh,PR,32,0.08,Light_nC4,0.002067231209575978,0.08055443473716244,1.543333690012805e-10
lmh,PR,32,0.08,Middle_nC10,0.01267381765132507,0.08069520349469092,1.016844108914228e-10
lmh,PR,32,0.08,Heavy_squalane,0.09189556483291056,0.08069974898020645,-8.190569330825229e-10
lmh,PR,33,0.0825,H2O,0.01802735559881674,0.07869388154838436,-4.167919898101502e-10
lmh,PR,33,0.0825,Light_nC4,0.002131861191215952,0.08307289112170453,1.557845762112375e-10
lmh,PR,33,0.0825,Middle_nC10,0.01307006355621945,0.08321813263956834,1.033119978455233e-10
lmh,PR,33,0.0825,Heavy_squalane,0.09476867464817178,0.08322282222433663,-8.287010660389434e-10
lmh,PR,34,0.085,H2O,0.01857335612572712,0.08107730936476697,-4.156547328548754e-10
lmh,PR,34,0.085,Light_nC4,0.00219649300127126,0.08559141875466963,1.570795021832438e-10
lmh,PR,34,0.085,Middle_nC10,0.01346632137955652,0.08574113767011689,1.047417153010599e-10
lmh,PR,34,0.085,Heavy_squalane,0.09764187102350773,0.08574597148275886,-8.378134545085738e-10
lmh,PR,35,0.0875,H2O,0.01911933942405328,0.08346066197410337,-4.091013638962693e-10
lmh,PR,35,0.0875,Light_nC4,0.002261126639541382,0.08811001762824404,1.582734325544788e-10
lmh,PR,35,0.0875,Middle_nC10,0.01386259111986328,0.08826421857695786,1.061911392152837e-10
lmh,PR,35,0.0875,Heavy_squalane,0.1005151539481381,0.08826919674600622,-8.452258985572883e-10
lmh,PR,36,0.09,H2O,0.01966530550096304,0.08584393940768285,-4.055097924116069e-10
lmh,PR,36,0.09,Light_nC4,0.002325762105639499,0.09062868772735444,1.593819035083932e-10
lmh,PR,36,0.09,Middle_nC10,0.0142588727744653,0.09078737534306294,1.076781996900422e-10
lmh,PR,36,0.09,Heavy_squalane,0.1033885234025594,0.09079249799695133,-8.510222449505141e-10
lmh,PR,37,0.0925,H2O,0.02021125436403484,0.0882271416985872,-4.080075166612573e-10
lmh,PR,37,0.0925,Light_nC4,0.002390399398972198,0.09314742902887713,1.603286323148545e-10
lmh,PR,37,0.0925,Middle_nC10,0.01465516633937491,0.09331060794304233,1.086967182928333e-10
lmh,PR,37,0.0925,Heavy_squalane,0.106261979357737,0.09331587521009695,-8.58587368109297e-10
lmh,PR,38,0.095,H2O,0.02075718602339732,0.09061026889103044,-3.959860772617674e-10
lmh,PR,38,0.095,Light_nC4,0.002455038519051274,0.09566624151378807,1.612430432229583e-10
lmh,PR,38,0.095,Middle_nC10,0.01505147181121352,0.09583391635538424,1.099515201108403e-10
lmh,PR,38,0.095,Heavy_squalane,0.1091355217890455,0.0958393283638178,-8.635821004265439e-10
lmh,PR,39,0.0975,H2O,0.02130310048842871,0.09299332102595086,-3.948492643957024e-10
lmh,PR,39,0.0975,Light_nC4,0.002519679465148646,0.09818512515371593,1.620837838944844e-10
lmh,PR,39,0.0975,Middle_nC10,0.01544778918510433,0.09835730054903774,1.111172820422723e-10
lmh,PR,39,0.0975,Heavy_squalane,0.1120091506609907,0.09836285742694405,-8.682016672166237e-10
lmh,PR,40,0.1,H2O,0.02184899776950144,0.09537629814862669,-4.027547184648483e-10
lmh,PR,40,0.1,Light_nC4,0.002584322236540853,0.10070407992046934,1.628586918100972e-10
lmh,PR,40,0.1,Middle_nC10,0.01584411845617829,0.1008807604930012,1.122306414469421e-10
lmh,PR,40,0.1,Heavy_squalane,0.1148828659381306,0.10088646236835164,-8.723144485570638e-10
lmh,PR,41,0.1025,H2O,0.0223948778772356,0.0977592003054173,-3.96450705597573e-10
lmh,PR,41,0.1025,Light_nC4,0.00264896683245188,0.10322310578380912,1.635679335032503e-10
lmh,PR,41,0.1025,Middle_nC10,0.01624045961922928,0.10340429615412682,1.132405003101411e-10
lmh,PR,41,0.1025,Heavy_squalane,0.1177566675825763,0.10341014315476775,-8.763309036135015e-10
lmh,PR,42,0.105,H2O,0.02294074082232002,0.10014202754298202,-3.969009565452097e-10
lmh,PR,42,0.105,Light_nC4,0.002713613252057902,0.10574220271163302,1.641859738443774e-10
lmh,PR,42,0.105,Middle_nC10,0.01663681266874792,0.10592790749733592,1.139701388819248e-10
lmh,PR,42,0.105,Heavy_squalane,0.1206305555542383,0.10593389975098706,-8.814642755824197e-10
lmh,PR,43,0.1075,H2O,0.02348658661636202,0.10252477991198973,-3.962996042439215e-10
lmh,PR,43,0.1075,Light_nC4,0.002778261494607749,0.10826137067466995,1.647818305416937e-10
lmh,PR,43,0.1075,Middle_nC10,0.01703317759966381,0.10845159449034493,1.147908434973033e-10
lmh,PR,43,0.1075,Heavy_squalane,0.1235045298162086,0.10845773212459817,-8.853994187756408e-10
lmh,PR,44,0.11,H2O,0.02403241527063671,0.10490745746165905,-3.967361439372041e-10
lmh,PR,44,0.11,Light_nC4,0.0028429115592901,0.11078060964130494,1.653687985159191e-10
lmh,PR,44,0.11,Middle_nC10,0.01742955440653408,0.11097535709849861,1.15772058606467e-10
lmh,PR,44,0.11,Heavy_squalane,0.126378590328878,0.1109816402408175,-8.877633125832529e-10
lmh,PR,45,0.1125,H2O,0.02457822679577903,0.10729006023841418,-3.885652910540216e-10
lmh,PR,45,0.1125,Light_nC4,0.002907563445209839,0.11329991957665772,1.658837060769525e-10
lmh,PR,45,0.1125,Middle_nC10,0.01782594308340078,0.11349919528386221,1.164911223039411e-10
lmh,PR,45,0.1125,Heavy_squalane,0.1292527370489022,0.11350562406158152,-8.912893615581807e-10
lmh,PR,46,0.115,H2O,0.02512402120333719,0.10967258829266589,-3.778503065987593e-10
lmh,PR,46,0.115,Light_nC4,0.002972217151580856,0.11581930045009567,1.66366035531107e-10
lmh,PR,46,0.115,Middle_nC10,0.01822234362497455,0.116023109012758,1.171973629254808e-10
lmh,PR,46,0.115,Heavy_squalane,0.1321269699377852,0.11602968355308424,-8.94431665336921e-10
lmh,PR,47,0.1175,H2O,0.02566979850423007,0.1120550416720778,-3.772909762389531e-10
lmh,PR,47,0.1175,Light_nC4,0.003036872677552397,0.11833875222846724,1.667950499939508e-10
lmh,PR,47,0.1175,Middle_nC10,0.01861875602557162,0.11854709824899695,1.177120900752726e-10
lmh,PR,47,0.1175,Heavy_squalane,0.1350012889541714,0.11855381867900852,-8.983652485903202e-10
lmh,PR,48,0.12,H2O,0.02621555870999353,0.11443742042700682,-3.778362622774978e-10
lmh,PR,48,0.12,Light_nC4,0.003101530022359867,0.1208582748819782,1.672218440107454e-10
lmh,PR,48,0.12,Middle_nC10,0.01901518028003899,0.12107116295976947,1.183536879612035e-10
lmh,PR,48,0.12,Heavy_squalane,0.1378756940605544,0.12107802940641739,-9.010998230981114e-10
lmh,PR,49,0.1225,H2O,0.02676130183126715,0.11681972460389733,-3.73977904200018e-10
lmh,PR,49,0.1225,Light_nC4,0.003166189185153431,0.12337786837751279,1.676076950840599e-10
lmh,PR,49,0.1225,Middle_nC10,0.01941161638270501,0.12359530310896373,1.188566745025099e-10
lmh,PR,49,0.1225,Heavy_squalane,0.140750185215668,0.12360231569907226,-9.043531750929232e-10
lmh,PR,50,0.125,H2O,0.02730702787914474,0.11920195425117659,-3.704089812650579e-10
lmh,PR,50,0.125,Light_nC4,0.003230850165156799,0.12589753268482107,1.679738639848161e-10
lmh,PR,50,0.125,Middle_nC10,0.01980806432835262,0.12611951866336232,1.193537768617858e-10
lmh,PR,50,0.125,Heavy_squalane,0.1436247623815432,0.1261266775236299,-9.073050687171528e-10
lmh,PR,51,0.1275,H2O,0.02785273686456234,0.12158410941658312,-3.77891773428729e-10
lmh,PR,51,0.1275,Light_nC4,0.003295512961601798,0.12841726777396936,1.683361401660921e-10
lmh,PR,51,0.1275,Middle_nC10,0.0202045241118196,0.12864380959009694,1.199511046046098e-10
lmh,PR,51,0.1275,Heavy_squalane,0.1464994255206094,0.12865111484709704,-9.093040341026791e-10
lmh,PR,52,0.13,H2O,0.02839842879788891,0.12396619014538,-3.881741594824462e-10
lmh,PR,52,0.13,Light_nC4,0.003360177573678483,0.13093707361339632,1.686637704501059e-10
lmh,PR,52,0.13,Middle_nC10,0.02060099572769232,0.13116817585469862,1.204252531028516e-10
lmh,PR,52,0.13,Heavy_squalane,0.1493741745934744,0.13117562763488072,-9.117952579982538e-10
lmh,PR,53,0.1325,H2O,0.02894410368976955,0.12634819648403575,-3.889608080065443e-10
lmh,PR,53,0.1325,Light_nC4,0.003424844000636596,0.13345695017386647,1.689715450892137e-10
lmh,PR,53,0.1325,Middle_nC10,0.02099747917092818,0.13369261742506067,1.20841947559569e-10
lmh,PR,53,0.1325,Heavy_squalane,0.1522490095634371,0.1337002158547512,-9.143821257041588e-10
lmh,PR,54,0.135,H2O,0.0294897615506996,0.1287301284783651,-3.88438170517702e-10
lmh,PR,54,0.135,Light_nC4,0.003489512241734413,0.13597689742647673,1.692626455662705e-10
lmh,PR,54,0.135,Middle_nC10,0.02139397443654179,0.13621713426944074,1.212501765657237e-10
lmh,PR,54,0.135,Heavy_squalane,0.1551239303942127,0.13622487947484432,-9.1677107604516e-10
lmh,PR,55,0.1375,H2O,0.03003540239145832,0.13111198617542225,-3.865665565427889e-10
lmh,PR,55,0.1375,Light_nC4,0.003554182296290368,0.13849691534466835,1.695997682571448e-10
lmh,PR,55,0.1375,Middle_nC10,0.02179048151992158,0.13874172635847662,1.219845058297864e-10
lmh,PR,55,0.1375,Heavy_squalane,0.1579989370522273,0.13874961846567654,-9.168478055851498e-10
lmh,PR,56,0.14,H2O,0.0305810262213869,0.13349376961598375,-3.896418188098494e-10
lmh,PR,56,0.14,Light_nC4,0.003618854163477219,0.14101700389620594,1.698771089075901e-10
lmh,PR,56,0.14,Middle_nC10,0.02218700041556739,0.14126639365714835,1.224245427255966e-10
lmh,PR,56,0.14,Heavy_squalane,0.1608740294974657,0.14127443279210783,-9.185778763438761e-10
lmh,PR,57,0.1425,H2O,0.03112663305059822,0.13587547884419487,-3.889570332482606e-10
lmh,PR,57,0.1425,Light_nC4,0.003683527842583608,0.14353716305336978,1.701015543698059e-10
lmh,PR,57,0.1425,Middle_nC10,0.02258353111869417,0.1437911361349891,1.225857471087721e-10
lmh,PR,57,0.1425,Heavy_squalane,0.1637492076950983,0.1437993224235519,-9.218796839694056e-10
lmh,PR,58,0.145,H2O,0.03167222288996296,0.1382571139075088,-3.906995282854098e-10
lmh,PR,58,0.145,Light_nC4,0.003748203333012941,0.14605739279291222,1.703773233607819e-10
lmh,PR,58,0.145,Middle_nC10,0.02298007362522516,0.14631595376604184,1.23119320294407e-10
lmh,PR,58,0.145,Heavy_squalane,0.1666244716154326,0.14632428733393377,-9.226220203321525e-10
lmh,PR,59,0.1475,H2O,0.03221779574893763,0.14063867484720557,-3.830059047693624e-10
lmh,PR,59,0.1475,Light_nC4,0.003812880634024625,0.14857769308597435,1.706573216075924e-10
lmh,PR,59,0.1475,Middle_nC10,0.02337662793020511,0.14884084651875612,1.237260016662134e-10
lmh,PR,59,0.1475,Heavy_squalane,0.169499821222407,0.14884932749158533,-9.227196140672601e-10
lmh,PR,60,0.15,H2O,0.03276335163686521,0.14302016170406964,-3.861097552793069e-10
lmh,PR,60,0.15,Light_nC4,0.003877559744889048,0.15109806390412514,1.708886677997956e-10
lmh,PR,60,0.15,Middle_nC10,0.02377319402875068,0.15136581436203927,1.241063085632987e-10
lmh,PR,60,0.15,Heavy_squalane,0.1723752564804824,0.15137444286529722,-9.24091093659427e-10
lmh,PR,61,0.1525,H2O,0.03330889056339063,0.14540157452020344,-3.925649805225362e-10
lmh,PR,61,0.1525,Light_nC4,0.003942240664937827,0.1536185052213195,1.710794700349183e-10
lmh,PR,61,0.1525,Middle_nC10,0.02416977191635866,0.15389085726721904,1.242589642291847e-10
lmh,PR,61,0.1525,Heavy_squalane,0.1752507773568768,0.15389963342628135,-9.267607356721315e-10
lmh,PR,62,0.155,H2O,0.03385441253853323,0.14778291333934399,-3.914056856402226e-10
lmh,PR,62,0.155,Light_nC4,0.00400692339356932,0.1561390170141131,1.712839627077134e-10
lmh,PR,62,0.155,Middle_nC10,0.02456636158893922,0.15641597520825518,1.2453196807094e-10
lmh,PR,62,0.155,Heavy_squalane,0.1781263838218068,0.15642489914838287,-9.285170329191135e-10
lmh,PR,63,0.1575,H2O,0.03439991757181678,0.1501641782030648,-3.915503477003313e-10
lmh,PR,63,0.1575,Light_nC4,0.004071607930145011,0.15865959925762463,1.715109929079084e-10
lmh,PR,63,0.1575,Middle_nC10,0.02496296304218053,0.15894116815769388,1.249862158214654e-10
lmh,PR,63,0.1575,Heavy_squalane,0.18100207584388,0.15895024000403407,-9.289877447603719e-10
lmh,PR,64,0.16,H2O,0.03494540567187912,0.15254536914907224,-3.999298114898409e-10
lmh,PR,64,0.16,Light_nC4,0.004136294273941105,0.1611802519236498,1.716780537175389e-10
lmh,PR,64,0.16,Middle_nC10,0.0253595762712516,0.16146643608477582,1.251004300151237e-10
lmh,PR,64,0.16,Heavy_squalane,0.1838778533879404,0.16147565596236196,-9.314929106181047e-10
lmh,PR,65,0.1625,H2O,0.03549087684867642,0.15492648622082747,-3.930611947033924e-10
lmh,PR,65,0.1625,Light_nC4,0.004200982424409682,0.1637009749908376,1.718667777539373e-10
lmh,PR,65,0.1625,Middle_nC10,0.02575620127240342,0.1639917789656308,1.253789017052753e-10
lmh,PR,65,0.1625,Heavy_squalane,0.1867537164266782,0.164001146999384,-9.32834458864939e-10
lmh,PR,66,0.165,H2O,0.0360363311113149,0.15730752945808138,-4.009000353910608e-10
lmh,PR,66,0.165,Light_nC4,0.004265672380920234,0.16622176843461886,1.720686614026246e-10
lmh,PR,66,0.165,Middle_nC10,0.02615283804138405,0.1665171967731864,1.25766980163533e-10
lmh,PR,66,0.165,Heavy_squalane,0.1896296649291375,0.16652671308791572,-9.333645459156685e-10
lmh,PR,67,0.1675,H2O,0.03658176846849687,0.1596884988988217,-3.997427944213428e-10
lmh,PR,67,0.1675,Light_nC4,0.004330364142812266,0.16874263222925587,1.722364161016454e-10
lmh,PR,67,0.1675,Middle_nC10,0.026549486573761,0.16904268947922058,1.25976395981553e-10
lmh,PR,67,0.1675,Heavy_squalane,0.1925056988630544,0.16905235419962397,-9.349260456773907e-10
lmh,PR,68,0.17,H2O,0.03712718892943589,0.16206939458326794,-3.956699967666566e-10
lmh,PR,68,0.17,Light_nC4,0.004395057709502314,0.1712635663520126,1.723945708409502e-10
lmh,PR,68,0.17,Middle_nC10,0.02694614686557719,0.17156825705853826,1.26143345768881e-10
lmh,PR,68,0.17,Heavy_squalane,0.1953818181996122,0.17157807030920286,-9.366601137819105e-10
lmh,PR,69,0.1725,H2O,0.03767259250340692,0.16445021655190756,-3.899551792585498e-10
lmh,PR,69,0.1725,Light_nC4,0.004459753080430976,0.17378457078109064,1.725803562557804e-10
lmh,PR,69,0.1725,Middle_nC10,0.02734281891302621,0.1740938994869038,1.265052507193332e-10
lmh,PR,69,0.1725,Heavy_squalane,0.1982580229110878,0.1741038613923068,-9.370568259778676e-10
lmh,PR,70,0.175,H2O,0.03821797919891416,0.16683096484186358,-3.940124893020425e-10
lmh,PR,70,0.175,Light_nC4,0.004524450254962222,0.17630564549170563,1.727496201642253e-10
lmh,PR,70,0.175,Middle_nC10,0.0277395027118346,0.17661961673710766,1.267877747235246e-10
lmh,PR,70,0.175,Heavy_squalane,0.2011343129663722,0.17662972742161692,-9.3786848216645e-10
lmh,PR,71,0.1775,H2O,0.03876334902454981,0.169211639490643,-3.924849889536119e-10
lmh,PR,71,0.1775,Light_nC4,0.004589149232486075,0.17882679046008845,1.728759253805112e-10
lmh,PR,71,0.1775,Middle_nC10,0.02813619825789156,0.1791454087829761,1.268323224223877e-10
lmh,PR,71,0.1775,Heavy_squalane,0.2040106883355363,0.17915566837085042,-9.401104081792373e-10
lmh,PR,72,0.18,H2O,0.03930870198944679,0.1715922405381133,-3.833148243259643e-10
lmh,PR,72,0.18,Light_nC4,0.004653850012471734,0.18134800566555515,1.730060920912546e-10
lmh,PR,72,0.18,Middle_nC10,0.02853290554757457,0.18167127560144422,1.269231386658021e-10
lmh,PR,72,0.18,Heavy_squalane,0.2068871489921922,0.18168168421683434,-9.419796060708292e-10
lmh,PR,73,0.1825,H2O,0.0398540381024344,0.17397276802281664,-3.964694128555379e-10
lmh,PR,73,0.1825,Light_nC4,0.004718552594365944,0.18386929108654687,1.731594069520614e-10
lmh,PR,73,0.1825,Middle_nC10,0.02892962457712601,0.184197217168587,1.271672489533415e-10
lmh,PR,73,0.1825,Heavy_squalane,0.209763694908973,0.18420777493553583,-9.42796234567594e-10
lmh,PR,74,0.185,H2O,0.04039935737160353,0.17635322198007167,-4.040546786043819e-10
lmh,PR,74,0.185,Light_nC4,0.004783256977541202,0.18639064669861158,1.73271869075009e-10
lmh,PR,74,0.185,Middle_nC10,0.0293263553423355,0.1867232334575966,1.271805993852126e-10
lmh,PR,74,0.185,Heavy_squalane,0.2126403260552293,0.18673394050003966,-9.450066692952267e-10
lmh,PR,75,0.1875,H2O,0.04094465980607723,0.1787336024497028,-4.029895306345566e-10
lmh,PR,75,0.1875,Light_nC4,0.004847963161505231,0.18891207248256653,1.734104491946109e-10
lmh,PR,75,0.1875,Middle_nC10,0.02972309783982422,0.18924932444695977,1.273716132565994e-10
lmh,PR,75,0.1875,Heavy_squalane,0.2155170424063419,0.18926018088872598,-9.460159503599962e-10
lmh,PR,76,0.19,H2O,0.04148994541425693,0.18111390946838438,-4.065929815055824e-10
lmh,PR,76,0.19,Light_nC4,0.004912671145692753,0.19143356841638431,1.735633338439957e-10
lmh,PR,76,0.19,Middle_nC10,0.03011985206576812,0.19177549011232847,1.276656003135201e-10
lmh,PR,76,0.19,Heavy_squalane,0.2183938439344638,0.1917864960771405,-9.463031742797034e-10
lmh,PR,77,0.1925,H2O,0.04203521420427823,0.18349414307163028,-4.097555628135297e-10
lmh,PR,77,0.1925,Light_nC4,0.004977380929518849,0.19395513447727228,1.736933895324366e-10
lmh,PR,77,0.1925,Middle_nC10,0.03051661801622494,0.1943017304286021,1.278337713461752e-10
lmh,PR,77,0.1925,Heavy_squalane,0.2212707306108914,0.19431288604007657,-9.473290297050806e-10
lmh,PR,78,0.195,H2O,0.04258046618486465,0.1858743032975209,-4.144096177327583e-10
lmh,PR,78,0.195,Light_nC4,0.005042092512481266,0.19647677064565894,1.738396301909084e-10
lmh,PR,78,0.195,Middle_nC10,0.03091339568776176,0.19682804537392293,1.281178496626012e-10
lmh,PR,78,0.195,Heavy_squalane,0.2241477024106148,0.19683935075557135,-9.475532710544789e-10
lmh,PR,79,0.1975,H2O,0.04312570136403455,0.18825439018105827,-4.040658918569306e-10
lmh,PR,79,0.1975,Light_nC4,0.00510680589400595,0.19899847689917496,1.739653594790003e-10
lmh,PR,79,0.1975,Middle_nC10,0.03131018507650761,0.19935443492364416,1.282855766060464e-10
lmh,PR,79,0.1975,Heavy_squalane,0.2270247593054484,0.19936589019887313,-9.484636909330353e-10
lmh,PR,80,0.2,H2O,0.04367091975000567,0.19063440375811497,-4.050044744019488e-10
lmh,PR,80,0.2,Light_nC4,0.005171521073553261,0.20152025321679204,1.740621535795128e-10
lmh,PR,80,0.2,Middle_nC10,0.03170698617880458,0.20188089905447565,1.28285826406227e-10
lmh,PR,80,0.2,Heavy_squalane,0.2299019012687518,0.20189250434658715,-9.503839768537945e-10
lmh,PR,81,0.2025,H2O,0.04421612135160634,0.19301434406722878,-3.946558635448127e-10
lmh,PR,81,0.2025,Light_nC4,0.00523623805066791,0.20404209958076877,1.742003381821622e-10
lmh,PR,81,0.2025,Middle_nC10,0.0321037989915142,0.20440743774643447,1.285504341863586e-10
lmh,PR,81,0.2025,Heavy_squalane,0.2327791282776517,0.20441919317862683,-9.505668797979122e-10
lmh,PR,82,0.205,H2O,0.04476130617651917,0.19539421114193622,-4.003427589438502e-10
lmh,PR,82,0.205,Light_nC4,0.005300956824770534,0.20656401596852897,1.743204920690022e-10
lmh,PR,82,0.205,Middle_nC10,0.03250062351073947,0.20693405097470813,1.287185635856503e-10
lmh,PR,82,0.205,Heavy_squalane,0.2356564403037751,0.20694595667007587,-9.513141884688415e-10
lmh,PR,83,0.2075,H2O,0.0453064742330671,0.197774005018569,-3.979397922293515e-10
lmh,PR,83,0.2075,Light_nC4,0.005365677395368374,0.2090860023608711,1.744459056374215e-10
lmh,PR,83,0.2075,Middle_nC10,0.03289745973311641,0.2094607387178779,1.289289786043923e-10
lmh,PR,83,0.2075,Heavy_squalane,0.2385338373226144,0.20947279479941253,-9.517448293559248e-10
lmh,PR,84,0.21,H2O,0.04585162552934115,0.2001537257324464,-4.012410403930744e-10
lmh,PR,84,0.21,Light_nC4,0.005430399761951513,0.21160805873792513,1.745773560435371e-10
lmh,PR,84,0.21,Middle_nC10,0.0332943076551778,0.2119875009538677,1.291856899232613e-10
lmh,PR,84,0.21,Heavy_squalane,0.2414113193089139,0.21199970754445802,-9.51830821038607e-10
lmh,PR,85,0.2125,H2O,0.04639676007318928,0.20253337331782678,-4.104382389513717e-10
lmh,PR,85,0.2125,Light_nC4,0.005495123923991994,0.21413018507911796,1.746923057599492e-10
lmh,PR,85,0.2125,Middle_nC10,0.03369116727334784,0.2145143376599101,1.293528617551942e-10
lmh,PR,85,0.2125,Heavy_squalane,0.244288886236631,0.21452669488234255,-9.524433899074195e-10
lmh,PR,86,0.215,H2O,0.04694187787267891,0.20491294780992636,-4.053135604920044e-10
lmh,PR,86,0.215,Light_nC4,0.005559849880997719,0.21665238136527382,1.748007294466447e-10
lmh,PR,86,0.215,Middle_nC10,0.03408803858427246,0.21704124881464953,1.294864077072688e-10
lmh,PR,86,0.215,Heavy_squalane,0.2471665380813314,0.21705375679160874,-9.532314520061957e-10
