system,eos,step,pvi,component,mass_rate_kg_s,total_mass_fraction,hydrocarbon_normalized_mass_fraction,reservoir_watercut
binary,SW,243,0.6075,Heavy_squalane,1.107422073071529e-06,0.2495681227883286,1.0,0.7443046348977534
binary,SW,244,0.61,H2O,3.334399058913808e-06,0.7515439398842059,0.0,0.7454796945069899
binary,SW,244,0.61,Heavy_squalane,1.102332956286202e-06,0.2484560601157941,1.0,0.7454796945069899
binary,SW,245,0.6125,H2O,3.338825886426715e-06,0.7526462415072731,0.0,0.7466441149713323
binary,SW,245,0.6125,Heavy_squalane,1.097289917115035e-06,0.24735375849272684,1.0,0.7466441149713323
binary,SW,246,0.615,H2O,3.343213019632589e-06,0.7537389612497136,0.0,0.7477980942108018
binary,SW,246,0.615,Heavy_squalane,1.092292097536196e-06,0.24626103875028643,1.0,0.7477980942108018
binary,SW,247,0.6175,H2O,3.34756118126573e-06,0.7548222718714417,0.0,0.7489418230901054
binary,SW,247,0.6175,Heavy_squalane,1.08733867001459e-06,0.24517772812855831,1.0,0.7489418230901054
binary,SW,248,0.62,H2O,3.351871076769097e-06,0.7558963397514233,0.0,0.7500754854622033
binary,SW,248,0.62,Heavy_squalane,1.082428840427698e-06,0.24410366024857666,1.0,0.7500754854622033
binary,SW,249,0.6225,H2O,3.356143373203779e-06,0.7569613249490668,0.0,0.7511992582467834
binary,SW,249,0.6225,Heavy_squalane,1.077561840770795e-06,0.24303867505093327,1.0,0.7511992582467834
binary,SW,250,0.625,H2O,3.360378719864258e-06,0.7580173813197963,0.0,0.7523133115654026
binary,SW,250,0.625,Heavy_squalane,1.072736935100604e-06,0.2419826186802038,1.0,0.7523133115654026
binary,SW,251,0.6275,H2O,3.36457773774974e-06,0.75906465664286,0.0,0.7534178088890529
binary,SW,251,0.6275,Heavy_squalane,1.067953415301658e-06,0.24093534335713993,1.0,0.7534178088890529
binary,SW,252,0.63,H2O,3.368741025198321e-06,0.7601032927871233,0.0,0.7545129072252379
binary,SW,252,0.63,Heavy_squalane,1.063210601857425e-06,0.23989670721287676,1.0,0.7545129072252379
binary,SW,253,0.6325,H2O,3.372869153914454e-06,0.7611334258989604,0.0,0.7555987573278063
binary,SW,253,0.6325,Heavy_squalane,1.058507841427488e-06,0.23886657410103956,1.0,0.7555987573278063
binary,SW,254,0.635,H2O,3.376962673186005e-06,0.7621551866106628,0.0,0.7566755039278039
binary,SW,254,0.635,Heavy_squalane,1.053844506915339e-06,0.23784481338933705,1.0,0.7566755039278039
binary,SW,255,0.6375,H2O,3.381022114396909e-06,0.7631687002654942,0.0,0.7577432859812483
binary,SW,255,0.6375,Heavy_squalane,1.049219997498803e-06,0.2368312997345057,1.0,0.7577432859812483
binary,SW,256,0.64,H2O,3.385047981598266e-06,0.7641740871527101,0.0,0.7588022369268473
binary,SW,256,0.64,Heavy_squalane,1.044633734266838e-06,0.23582591284729,1.0,0.7588022369268473
binary,SW,257,0.6425,H2O,3.389040764349606e-06,0.7651714627550078,0.0,0.7598524849561713
binary,SW,257,0.6425,Heavy_squalane,1.040085162729966e-06,0.23482853724499225,1.0,0.7598524849561713
binary,SW,258,0.645,H2O,3.393000930439613e-06,0.7661609379940716,0.0,0.7608941532811854
binary,SW,258,0.645,Heavy_squalane,1.035573749082704e-06,0.2338390620059285,1.0,0.7608941532811854
binary,SW,259,0.6475,H2O,3.39692893075904e-06,0.7671426194801487,0.0,0.7619273604055082
binary,SW,259,0.6475,Heavy_squalane,1.031098980219177e-06,0.23285738051985133,1.0,0.7619273604055082
binary,SW,260,0.65,H2O,3.400825196005612e-06,0.768116609756823,0.0,0.7629522203899842
binary,SW,260,0.65,Heavy_squalane,1.026660361274909e-06,0.23188339024317697,1.0,0.7629522203899842
binary,SW,261,0.6525,H2O,3.40469014971246e-06,0.7690830075398233,0.0,0.7639688431114695
binary,SW,261,0.6525,Heavy_squalane,1.022257418149601e-06,0.23091699246017663,1.0,0.7639688431114695
binary,SW,262,0.655,H2O,3.408524190443854e-06,0.7700419079475209,0.0,0.7649773345123301
binary,SW,262,0.655,Heavy_squalane,1.017889690755126e-06,0.229958092052479,1.0,0.7649773345123301
binary,SW,263,0.6575,H2O,3.412327706743949e-06,0.7709934027278487,0.0,0.7659777968456877
binary,SW,263,0.6575,Heavy_squalane,1.013556736197853e-06,0.22900659727215134,1.0,0.7659777968456877
binary,SW,264,0.66,H2O,3.416101075567582e-06,0.7719375804709051,0.0,0.7669703289051312
binary,SW,264,0.66,Heavy_squalane,1.009258127029677e-06,0.2280624195290949,1.0,0.7669703289051312
binary,SW,265,0.6625,H2O,3.419844660542433e-06,0.7728745268114111,0.0,0.7679550262433442
binary,SW,265,0.6625,Heavy_squalane,1.004993449534015e-06,0.227125473188589,1.0,0.7679550262433442
binary,SW,266,0.665,H2O,3.423558814318023e-06,0.7738043246262076,0.0,0.7689319813850658
binary,SW,266,0.665,Heavy_squalane,1.000762303261412e-06,0.2261956753737923,1.0,0.7689319813850658
binary,SW,267,0.6675,H2O,3.427243874475597e-06,0.7747270542180966,0.0,0.7699012840253455
binary,SW,267,0.6675,Heavy_squalane,9.96564298758508e-07,0.22527294578190352,1.0,0.7699012840253455
binary,SW,268,0.67,H2O,3.430900174024177e-06,0.7756427934921112,0.0,0.7708630212194437
binary,SW,268,0.67,Heavy_squalane,9.923990596056803e-07,0.22435720650788887,1.0,0.7708630212194437
binary,SW,269,0.6725,H2O,3.43452803501039e-06,0.7765516181193911,0.0,0.7718172775593866
binary,SW,269,0.6725,Heavy_squalane,9.882662195788114e-07,0.22344838188060903,1.0,0.7718172775593866
binary,SW,270,0.675,H2O,3.438127770411448e-06,0.7774536016949088,0.0,0.772764135343757
binary,SW,270,0.675,Heavy_squalane,9.841654222833499e-07,0.2225463983050912,1.0,0.772764135343757
binary,SW,271,0.6775,H2O,3.441699681662047e-06,0.7783488158845191,0.0,0.773703674735941
binary,SW,271,0.6775,Heavy_squalane,9.800963195959286e-07,0.22165118411548085,1.0,0.773703674735941
binary,SW,272,0.68,H2O,3.445244071013746e-06,0.7792373305652779,0.0,0.7746359739150738
binary,SW,272,0.68,Heavy_squalane,9.760585743747665e-07,0.2207626694347221,1.0,0.7746359739150738
binary,SW,273,0.6825,H2O,3.448761226066058e-06,0.7801192139522927,0.0,0.7755611092125422
binary,SW,273,0.6825,Heavy_squalane,9.720518553009698e-07,0.21988078604770747,1.0,0.7755611092125422
binary,SW,274,0.685,H2O,3.452251429786619e-06,0.7809945327228888,0.0,0.7764791552454868
binary,SW,274,0.685,Heavy_squalane,9.68075839023521e-07,0.2190054672771111,1.0,0.7764791552454868
binary,SW,275,0.6875,H2O,3.455714961938221e-06,0.7818633521292393,0.0,0.7773901850379223
binary,SW,275,0.6875,Heavy_squalane,9.641302098904794e-07,0.2181366478707608,1.0,0.7773901850379223
binary,SW,276,0.69,H2O,3.459152091754549e-06,0.7827257361028465,0.0,0.7782942701331578
binary,SW,276,0.69,Heavy_squalane,9.602146572902691e-07,0.21727426389715349,1.0,0.7782942701331578
binary,SW,277,0.6925,H2O,3.462563089964328e-06,0.7835817473533426,0.0,0.7791914807000249
binary,SW,277,0.6925,Heavy_squalane,9.563288784354222e-07,0.21641825264665734,1.0,0.7791914807000249
binary,SW,278,0.695,H2O,3.465948214732329e-06,0.7844314474567433,0.0,0.7800818856279145
binary,SW,278,0.695,Heavy_squalane,9.524725739414385e-07,0.21556855254325663,1.0,0.7800818856279145
binary,SW,279,0.6975,H2O,3.469307723536468e-06,0.7852748969399392,0.0,0.7809655526176756
binary,SW,279,0.6975,Heavy_squalane,9.486454506394456e-07,0.21472510306006073,1.0,0.7809655526176756
binary,SW,280,0.7,H2O,3.472641871979296e-06,0.7861121553559552,0.0,0.7818425482627139
binary,SW,280,0.7,Heavy_squalane,9.448472207912741e-07,0.2138878446440448,1.0,0.7818425482627139
binary,SW,281,0.7025,H2O,3.475950908059383e-06,0.7869432813510443,0.0,0.7827129381214033
binary,SW,281,0.7025,Heavy_squalane,9.410776001347295e-07,0.21305671864895567,1.0,0.7827129381214033
binary,SW,282,0.705,H2O,3.479235077361822e-06,0.7877683327304474,0.0,0.7835767867879513
binary,SW,282,0.705,Heavy_squalane,9.37336308927096e-07,0.2122316672695525,1.0,0.7835767867879513
binary,SW,283,0.7075,H2O,3.482494621545847e-06,0.7885873665128328,0.0,0.784434157951333
binary,SW,283,0.7075,Heavy_squalane,9.336230712160691e-07,0.2114126334871671,1.0,0.784434157951333
binary,SW,284,0.71,H2O,3.485729779003427e-06,0.7894004389830489,0.0,0.7852851144523236
binary,SW,284,0.71,Heavy_squalane,9.299376147136896e-07,0.21059956101695115,1.0,0.7852851144523236
binary,SW,285,0.7125,H2O,3.488940787665734e-06,0.7902076057378881,0.0,0.7861297183331576
binary,SW,285,0.7125,Heavy_squalane,9.262796712765651e-07,0.2097923942621118,1.0,0.7861297183331576
binary,SW,286,0.715,H2O,3.492127878821921e-06,0.791008921725233,0.0,0.7869680308801312
binary,SW,286,0.715,Heavy_squalane,9.226489750287316e-07,0.20899107827476707,1.0,0.7869680308801312
binary,SW,287,0.7175,H2O,3.495291282060747e-06,0.7918044412844656,0.0,0.7878001126675244
binary,SW,287,0.7175,Heavy_squalane,9.190452634512776e-07,0.2081955587155343,1.0,0.7878001126675244
binary,SW,288,0.72,H2O,3.498431227908283e-06,0.7925942181762601,0.0,0.7886260235902401
binary,SW,288,0.72,Heavy_squalane,9.15468277891908e-07,0.20740578182373995,1.0,0.7886260235902401
binary,SW,289,0.7225,H2O,3.501547939222741e-06,0.7933783056123858,0.0,0.7894458228965154
binary,SW,289,0.7225,Heavy_squalane,9.119177611281114e-07,0.20662169438761416,1.0,0.7894458228965154
binary,SW,290,0.725,H2O,3.504641638235921e-06,0.7941567562818831,0.0,0.7902595692166723
binary,SW,290,0.725,Heavy_squalane,9.083934590716951e-07,0.20584324371811683,1.0,0.7902595692166723
binary,SW,291,0.7275,H2O,3.507712549130202e-06,0.7949296223735698,0.0,0.7910673205880638
binary,SW,291,0.7275,Heavy_squalane,9.048951212904444e-07,0.20507037762643018,1.0,0.7910673205880638
binary,SW,292,0.73,H2O,3.510760886920783e-06,0.7956969555936395,0.0,0.7918691344747751
binary,SW,292,0.73,Heavy_squalane,9.014224980232208e-07,0.20430304440636052,1.0,0.7918691344747751
binary,SW,293,0.7325,H2O,3.513786871315525e-06,0.7964588071859552,0.0,0.7926650677901689
binary,SW,293,0.7325,Heavy_squalane,8.979753436449968e-07,0.20354119281404476,1.0,0.7926650677901689
binary,SW,294,0.735,H2O,3.51679071091381e-06,0.7972152279444732,0.0,0.793455176911106
binary,SW,294,0.735,Heavy_squalane,8.945534125313057e-07,0.20278477205552686,1.0,0.793455176911106
binary,SW,295,0.7375,H2O,3.519772621641864e-06,0.7979662682278912,0.0,0.7942395176944754
binary,SW,295,0.7375,Heavy_squalane,8.911564636921696e-07,0.20203373177210887,1.0,0.7942395176944754
binary,SW,296,0.74,H2O,3.522732817757139e-06,0.7987119779679986,0.0,0.7950181454871496
binary,SW,296,0.74,Heavy_squalane,8.877842583975419e-07,0.2012880220320014,1.0,0.7950181454871496
binary,SW,297,0.7425,H2O,3.525671500402452e-06,0.7994524066797947,0.0,0.7957911151376952
binary,SW,297,0.7425,Heavy_squalane,8.844365572428009e-07,0.20054759332020536,1.0,0.7957911151376952
binary,SW,298,0.745,H2O,3.528588880762691e-06,0.8001876034722445,0.0,0.796558481008771
binary,SW,298,0.745,Heavy_squalane,8.811131259306483e-07,0.1998123965277554,1.0,0.796558481008771
binary,SW,299,0.7475,H2O,3.531485163937999e-06,0.8009176170488713,0.0,0.7973202969788545
binary,SW,299,0.7475,Heavy_squalane,8.778137311848324e-07,0.19908238295112876,1.0,0.7973202969788545
binary,SW,300,0.75,H2O,3.534360546659616e-06,0.8016424957174079,0.0,0.7980766164534526
binary,SW,300,0.75,Heavy_squalane,8.745381401504406e-07,0.19835750428259213,1.0,0.7980766164534526
binary,SW,301,0.7525,H2O,3.537215240616833e-06,0.8023622873931859,0.0,0.798827492369686
binary,SW,301,0.7525,Heavy_squalane,8.712861261522558e-07,0.19763771260681395,1.0,0.798827492369686
binary,SW,302,0.755,H2O,3.54004943746281e-06,0.8030770395981847,0.0,0.7995729771963831
binary,SW,302,0.755,Heavy_squalane,8.680574600199714e-07,0.19692296040181548,1.0,0.7995729771963831
binary,SW,303,0.7575,H2O,3.542863336891313e-06,0.8037867994698205,0.0,0.8003131229442947
binary,SW,303,0.7575,Heavy_squalane,8.648519169896831e-07,0.19621320053017954,1.0,0.8003131229442947
binary,SW,304,0.76,H2O,3.545657134916565e-06,0.8044916137583155,0.0,0.801047981164378
binary,SW,304,0.76,Heavy_squalane,8.616692738106085e-07,0.19550838624168448,1.0,0.801047981164378
binary,SW,305,0.7625,H2O,3.548431026212308e-06,0.8051915288283715,0.0,0.8017776029505466
binary,SW,305,0.7625,Heavy_squalane,8.585093093071235e-07,0.1948084711716284,1.0,0.8017776029505466
binary,SW,306,0.765,H2O,3.551185206493232e-06,0.8058865906610198,0.0,0.8025020389426079
binary,SW,306,0.765,Heavy_squalane,8.55371804934903e-07,0.19411340933898025,1.0,0.8025020389426079
binary,SW,307,0.7675,H2O,3.553919858228282e-06,0.8065768448520044,0.0,0.8032213393255739
binary,SW,307,0.7675,Heavy_squalane,8.522565413438836e-07,0.1934231551479956,1.0,0.8032213393255739
binary,SW,308,0.77,H2O,3.556635176756379e-06,0.8072623366152242,0.0,0.8039355538341942
binary,SW,308,0.77,Heavy_squalane,8.491633046505688e-07,0.19273766338477583,1.0,0.8039355538341942
binary,SW,309,0.7725,H2O,3.559331348855481e-06,0.8079431107776257,0.0,0.8046447317485943
binary,SW,309,0.7725,Heavy_squalane,8.460918812896598e-07,0.19205688922237432,1.0,0.8046447317485943
binary,SW,310,0.775,H2O,3.562008559859939e-06,0.8086192117817702,0.0,0.8053489218979106
binary,SW,310,0.775,Heavy_squalane,8.430420597155611e-07,0.19138078821822987,1.0,0.8053489218979106
binary,SW,311,0.7775,H2O,3.564666991228917e-06,0.8092906836854357,0.0,0.8060481726607959
binary,SW,311,0.7775,Heavy_squalane,8.400136298252504e-07,0.1907093163145642,1.0,0.8060481726607959
binary,SW,312,0.78,H2O,3.567306827703775e-06,0.8099575701597029,0.0,0.8067425319643294
binary,SW,312,0.78,Heavy_squalane,8.370063846542412e-07,0.19004242984029693,1.0,0.8067425319643294
binary,SW,313,0.7825,H2O,3.56992824767439e-06,0.8106199144888272,0.0,0.8074320472847994
binary,SW,313,0.7825,Heavy_squalane,8.340201180964768e-07,0.1893800855111729,1.0,0.8074320472847994
binary,SW,314,0.785,H2O,3.572531435211226e-06,0.8112777595695482,0.0,0.8081167656478874
binary,SW,314,0.785,Heavy_squalane,8.310546277257857e-07,0.18872224043045188,1.0,0.8081167656478874
binary,SW,315,0.7875,H2O,3.57511656065495e-06,0.8119311479091424,0.0,0.8087967336274942
binary,SW,315,0.7875,Heavy_squalane,8.28109710268969e-07,0.18806885209085764,1.0,0.8087967336274942
binary,SW,316,0.79,H2O,3.577683804868413e-06,0.8125801216287676,0.0,0.8094719973501048
binary,SW,316,0.79,Heavy_squalane,8.251851672363473e-07,0.18741987837123242,1.0,0.8094719973501048
binary,SW,317,0.7925,H2O,3.580233334839915e-06,0.8132247224577007,0.0,0.8101426024896413
binary,SW,317,0.7925,Heavy_squalane,8.222807992850941e-07,0.1867752775422993,1.0,0.8101426024896413
binary,SW,318,0.795,H2O,3.582765328086155e-06,0.8138649917381541,0.0,0.8108085942733244
binary,SW,318,0.795,Heavy_squalane,8.193964118291097e-07,0.18613500826184587,1.0,0.8108085942733244
binary,SW,319,0.7975,H2O,3.585279953055043e-06,0.8145009704204833,0.0,0.8114700174774968
binary,SW,319,0.7975,Heavy_squalane,8.165318105382579e-07,0.1854990295795166,1.0,0.8114700174774968
binary,SW,320,0.8,H2O,3.587777381372552e-06,0.8151326990661876,0.0,0.8121269164315911
binary,SW,320,0.8,Heavy_squalane,8.136868041308557e-07,0.18486730093381235,1.0,0.8121269164315911
binary,SW,321,0.8025,H2O,3.590257773038445e-06,0.8157602178466447,0.0,0.8127793350176077
binary,SW,321,0.8025,Heavy_squalane,8.108612010096129e-07,0.18423978215335532,1.0,0.8127793350176077
binary,SW,322,0.805,H2O,3.592721298598732e-06,0.8163835665449785,0.0,0.8134273166728404
binary,SW,322,0.805,Heavy_squalane,8.080548142810367e-07,0.18361643345502163,1.0,0.8134273166728404
binary,SW,323,0.8075,H2O,3.59516811937397e-06,0.8170027845535729,0.0,0.814070904388097
binary,SW,323,0.8075,Heavy_squalane,8.052674572788612e-07,0.1829972154464272,1.0,0.814070904388097
binary,SW,324,0.81,H2O,3.597598397345918e-06,0.8176179108771761,0.0,0.8147101407116868
binary,SW,324,0.81,Heavy_squalane,8.024989457837822e-07,0.18238208912282403,1.0,0.8147101407116868
binary,SW,325,0.8125,H2O,3.60001229265536e-06,0.8182289841320316,0.0,0.8153450677492656
binary,SW,325,0.8125,Heavy_squalane,7.997490974574747e-07,0.1817710158679684,1.0,0.8153450677492656
binary,SW,326,0.815,H2O,3.602409966116132e-06,0.8188360425482607,0.0,0.8159757271670866
binary,SW,326,0.815,Heavy_squalane,7.970177323828782e-07,0.18116395745173933,1.0,0.8159757271670866
binary,SW,327,0.8175,H2O,3.604791571678495e-06,0.8194391239688356,0.0,0.8166021601916397
binary,SW,327,0.8175,Heavy_squalane,7.943046713947006e-07,0.18056087603116447,1.0,0.8166021601916397
binary,SW,328,0.82,H2O,3.607157263935197e-06,0.8200382658527072,0.0,0.8172244076136498
binary,SW,328,0.82,Heavy_squalane,7.916097377294593e-07,0.17996173414729286,1.0,0.8172244076136498
binary,SW,329,0.8225,H2O,3.609507198136957e-06,0.8206335052754011,0.0,0.8178425097894036
binary,SW,329,0.8225,Heavy_squalane,7.889327570116225e-07,0.1793664947245988,1.0,0.8178425097894036
binary,SW,330,0.825,H2O,3.611841525145522e-06,0.8212248789291974,0.0,0.8184565066416195
binary,SW,330,0.825,Heavy_squalane,7.862735561401727e-07,0.17877512107080254,1.0,0.8184565066416195
binary,SW,331,0.8275,H2O,3.614160393971483e-06,0.821812423127068,0.0,0.8190664376642629
binary,SW,331,0.8275,Heavy_squalane,7.836319638262821e-07,0.178187576872932,1.0,0.8190664376642629
binary,SW,332,0.83,H2O,3.616463954282237e-06,0.822396173802147,0.0,0.8196723419226347
binary,SW,332,0.83,Heavy_squalane,7.810078111351558e-07,0.17760382619785287,1.0,0.8196723419226347
binary,SW,333,0.8325,H2O,3.61875235645537e-06,0.8229761665108027,0.0,0.8202742580572664
binary,SW,333,0.8325,Heavy_squalane,7.784009314677843e-07,0.17702383348919717,1.0,0.8202742580572664
binary,SW,334,0.835,H2O,3.621025738833225e-06,0.8235524364335798,0.0,0.8208722242855302
binary,SW,334,0.835,Heavy_squalane,7.75811157811988e-07,0.17644756356642022,1.0,0.8208722242855302
binary,SW,335,0.8375,H2O,3.623284248122001e-06,0.8241250183799096,0.0,0.8214662784071914
binary,SW,335,0.8375,Heavy_squalane,7.732383271115056e-07,0.17587498162009044,1.0,0.8214662784071914
binary,SW,336,0.84,H2O,3.625528029203449e-06,0.8246939467864407,0.0,0.822056457803286
binary,SW,336,0.84,Heavy_squalane,7.706822780637876e-07,0.1753060532135592,1.0,0.822056457803286
binary,SW,337,0.8425,H2O,3.627757220040221e-06,0.8252592557218118,0.0,0.8226427994417288
binary,SW,337,0.8425,Heavy_squalane,7.681428500137747e-07,0.17474074427818814,1.0,0.8226427994417288
binary,SW,338,0.845,H2O,3.629971961936017e-06,0.8258209788888244,0.0,0.8232253398801597
binary,SW,338,0.845,Heavy_squalane,7.656198851254268e-07,0.17417902111117567,1.0,0.8232253398801597
binary,SW,339,0.8475,H2O,3.63217238668204e-06,0.8263791496263841,0.0,0.8238041152685716
binary,SW,339,0.8475,Heavy_squalane,7.631132256475889e-07,0.17362085037361583,1.0,0.8238041152685716
binary,SW,340,0.85,H2O,3.634358637229909e-06,0.8269338009136619,0.0,0.824379161354204
binary,SW,340,0.85,Heavy_squalane,7.606227182478598e-07,0.17306619908633816,1.0,0.824379161354204
binary,SW,341,0.8525,H2O,3.636530841852239e-06,0.8274849653698702,0.0,0.8249505134819213
binary,SW,341,0.8525,Heavy_squalane,7.581482085722945e-07,0.17251503463012985,1.0,0.8249505134819213
binary,SW,342,0.855,H2O,3.638689134884829e-06,0.8280326752604437,0.0,0.8255182066011596
binary,SW,342,0.855,Heavy_squalane,7.556895455704329e-07,0.17196732473955628,1.0,0.8255182066011596
binary,SW,343,0.8575,H2O,3.6408336541955e-06,0.8285769624975596,0.0,0.8260822752670459
binary,SW,343,0.8575,Heavy_squalane,7.532465809356128e-07,0.1714230375024404,1.0,0.8260822752670459
binary,SW,344,0.86,H2O,3.642964517731517e-06,0.8291178586429486,0.0,0.8266427536438717
binary,SW,344,0.86,Heavy_squalane,7.50819164233924e-07,0.17088214135705132,1.0,0.8266427536438717
binary,SW,345,0.8625,H2O,3.64508186794919e-06,0.829655394914623,0.0,0.8271996755125827
binary,SW,345,0.8625,Heavy_squalane,7.484071520604885e-07,0.17034460508537697,1.0,0.8271996755125827
binary,SW,346,0.865,H2O,3.647185819498884e-06,0.8301896021834764,0.0,0.8277530742678127
binary,SW,346,0.865,Heavy_squalane,7.460103972526191e-07,0.16981039781652357,1.0,0.8277530742678127
binary,SW,347,0.8675,H2O,3.649276503829651e-06,0.8307205109836517,0.0,0.8283029829291346
binary,SW,347,0.8675,Heavy_squalane,7.436287580237756e-07,0.16927948901634826,1.0,0.8283029829291346
binary,SW,348,0.87,H2O,3.65135404294169e-06,0.8312481515096628,0.0,0.8288494341385956
binary,SW,348,0.87,Heavy_squalane,7.41262092577313e-07,0.16875184849033714,1.0,0.8288494341385956
binary,SW,349,0.8725,H2O,3.653418562607876e-06,0.8317725536230518,0.0,0.8293924601681111
binary,SW,349,0.8725,Heavy_squalane,7.389102617735501e-07,0.16822744637694814,1.0,0.8293924601681111
binary,SW,350,0.875,H2O,3.655470179175903e-06,0.8322937468536123,0.0,0.8299320929212318
binary,SW,350,0.875,Heavy_squalane,7.365731264418231e-07,0.16770625314638754,1.0,0.8299320929212318
binary,SW,351,0.8775,H2O,3.657509020807013e-06,0.8328117604049257,0.0,0.8304683639393685
binary,SW,351,0.8775,Heavy_squalane,7.342505516426807e-07,0.16718823959507437,1.0,0.8304683639393685
binary,SW,352,0.88,H2O,3.659535195638627e-06,0.833326623153993,0.0,0.8310013044018638
binary,SW,352,0.88,Heavy_squalane,7.319424002504104e-07,0.166673376846007,1.0,0.8310013044018638
binary,SW,353,0.8825,H2O,3.661548826387005e-06,0.8338383636592113,0.0,0.8315309451347456
binary,SW,353,0.8825,Heavy_squalane,7.296485398731486e-07,0.16616163634078865,1.0,0.8315309451347456
binary,SW,354,0.885,H2O,3.663550031760052e-06,0.8343470101591033,0.0,0.8320573166098523
binary,SW,354,0.885,Heavy_squalane,7.273688391081283e-07,0.16565298984089669,1.0,0.8320573166098523
binary,SW,355,0.8875,H2O,3.665538918446163e-06,0.8348525905774011,0.0,0.8325804489505518
binary,SW,355,0.8875,Heavy_squalane,7.251031659378614e-07,0.1651474094225989,1.0,0.8325804489505518
binary,SW,356,0.89,H2O,3.667515607933247e-06,0.8353551325280706,0.0,0.8331003719373801
binary,SW,356,0.89,Heavy_squalane,7.228513930260806e-07,0.1646448674719294,1.0,0.8331003719373801
binary,SW,357,0.8925,H2O,3.669480207030697e-06,0.8358546633145735,0.0,0.8336171150077102
binary,SW,357,0.8925,Heavy_squalane,7.206133918725017e-07,0.1641453366854266,1.0,0.8336171150077102
binary,SW,358,0.895,H2O,3.671432829418259e-06,0.8363512099372336,0.0,0.8341307072638088
binary,SW,358,0.895,Heavy_squalane,7.183890370363756e-07,0.16364879006276634,1.0,0.8341307072638088
binary,SW,359,0.8975,H2O,3.673373579488468e-06,0.8368447990933267,0.0,0.8346411774733338
binary,SW,359,0.8975,Heavy_squalane,7.161782029547738e-07,0.1631552009066735,1.0,0.8346411774733338
binary,SW,360,0.9,H2O,3.675302571315115e-06,0.8373354571829053,0.0,0.8351485540757791
binary,SW,360,0.9,Heavy_squalane,7.139807676230716e-07,0.16266454281709483,1.0,0.8351485540757791
binary,SW,361,0.9025,H2O,3.677219907028622e-06,0.8378232103093668,0.0,0.8356528651834565
binary,SW,361,0.9025,Heavy_squalane,7.117966083658445e-07,0.1621767896906333,1.0,0.8356528651834565
binary,SW,362,0.905,H2O,3.679125693111838e-06,0.8383080842850213,0.0,0.8361541385876471
binary,SW,362,0.905,Heavy_squalane,7.096256049860468e-07,0.16169191571497876,1.0,0.8361541385876471
binary,SW,363,0.9075,H2O,3.681020040461813e-06,0.8387901046321544,0.0,0.8366524017601028
binary,SW,363,0.9075,Heavy_squalane,7.074676397500309e-07,0.16120989536784563,1.0,0.8366524017601028
binary,SW,364,0.91,H2O,3.682903042617944e-06,0.8392692965867852,0.0,0.8371476818572949
binary,SW,364,0.91,Heavy_squalane,7.053225931772657e-07,0.16073070341321477,1.0,0.8371476818572949
binary,SW,365,0.9125,H2O,3.684774808534083e-06,0.8397456851032012,0.0,0.8376400057254819
binary,SW,365,0.9125,Heavy_squalane,7.031903503237912e-07,0.16025431489679873,1.0,0.8376400057254819
binary,SW,366,0.915,H2O,3.686635435280489e-06,0.8402192948542073,0.0,0.8381293999013298
binary,SW,366,0.915,Heavy_squalane,7.01070795531771e-07,0.15978070514579265,1.0,0.8381293999013298
binary,SW,367,0.9175,H2O,3.688485024510492e-06,0.8406901502361515,0.0,0.8386158906174677
binary,SW,367,0.9175,Heavy_squalane,6.989638155578606e-07,0.1593098497638485,1.0,0.8386158906174677
binary,SW,368,0.92,H2O,3.690323671503953e-06,0.8411582753707434,0.0,0.8390995038047243
binary,SW,368,0.92,Heavy_squalane,6.968692974737705e-07,0.15884172462925666,1.0,0.8390995038047243
binary,SW,369,0.9225,H2O,3.692151478983157e-06,0.841623694109066,0.0,0.8395802650966123
binary,SW,369,0.9225,Heavy_squalane,6.947871312607357e-07,0.15837630589093402,1.0,0.8395802650966123
binary,SW,370,0.925,H2O,3.693968540595079e-06,0.8420864300331178,0.0,0.840058199831263
binary,SW,370,0.925,Heavy_squalane,6.927172066741193e-07,0.15791356996688213,1.0,0.840058199831263
binary,SW,371,0.9275,H2O,3.695774954768631e-06,0.8425465064604899,0.0,0.8405333330565888
binary,SW,371,0.9275,Heavy_squalane,6.906594158330107e-07,0.15745349353951013,1.0,0.8405333330565888
binary,SW,372,0.93,H2O,3.69757080810584e-06,0.8430039464462847,0.0,0.8410056895326019
binary,SW,372,0.93,Heavy_squalane,6.886136500963915e-07,0.15699605355371538,1.0,0.8410056895326019
binary,SW,373,0.9325,H2O,3.699356200420438e-06,0.8434587727879616,0.0,0.8414752937367294
binary,SW,373,0.9325,Heavy_squalane,6.86579804717806e-07,0.15654122721203842,1.0,0.8414752937367294
binary,SW,374,0.935,H2O,3.701131222542059e-06,0.8439110080260894,0.0,0.8419421698649031
binary,SW,374,0.935,Heavy_squalane,6.845577746888425e-07,0.15608899197391066,1.0,0.8419421698649031
binary,SW,375,0.9375,H2O,3.702895961904051e-06,0.8443606744495161,0.0,0.842406341837224
binary,SW,375,0.9375,Heavy_squalane,6.825474557659715e-07,0.15563932555048393,1.0,0.842406341837224
binary,SW,376,0.94,H2O,3.704650510973632e-06,0.8448077940986323,0.0,0.8428678333016038
binary,SW,376,0.94,Heavy_squalane,6.805487460080219e-07,0.1551922059013678,1.0,0.8428678333016038
binary,SW,377,0.9425,H2O,3.706394956095925e-06,0.8452523887674727,0.0,0.8433266676362615
