model,eos,time_day,pressure_avg_bar,s_o_avg,s_g_avg,s_w_avg,rho_w_avg_kg_m3,producer_rate_magnitude_m3_s,injector_bhp_bar,cumulative_nonlinear_solve_wall_s
traditional,PR,0,60,0.7229621666520352,0.2061815104039094,0.07085632294404477,998.000000000019,0.7426707398564806,,0.0
traditional,PR,0.25,59.99733127368292,0.7228383229099854,0.206305446757635,0.07085623033238002,997.9999999999991,0.8476515718603833,64.03329805653172,6.338918333000038
traditional,PR,0.5,59.9949141151766,0.7227342612250243,0.2064095913640887,0.07085614741088789,997.9999999999973,0.8367273868409417,64.12886242606767,12.57935186900022
traditional,PR,0.75,59.99264834684865,0.7226391073945934,0.2065048230696563,0.07085606953574938,997.9999999999997,0.812193260553341,64.14766276622451,19.009689648999938
traditional,PR,1,59.99048649335789,0.7225491273732818,0.2065948777892265,0.07085599483749164,997.9999999999992,0.7898515178623735,64.13092889288716,25.410196129999804
traditional,PR,1.25,59.98840424495189,0.7224627366542212,0.2066813408988106,0.07085592244696866,998.0000000000003,0.7714081371976858,64.09627771229366,32.226985432999754
traditional,PR,1.5,59.98638676539671,0.7223791427242051,0.2067650053816765,0.07085585189411824,997.9999999999995,0.7563428146105489,64.05222552056384,38.051004240999646
traditional,PR,1.75,59.98442373649602,0.7222978896030224,0.2068463275078885,0.07085578288908913,998.0000000000001,0.7439168742812156,64.00337001737459,45.241422469999634
traditional,PR,2,59.98250744328039,0.7222186821544614,0.2069256026114306,0.0708557152341079,997.9999999999995,0.7335091683673016,63.95240949928873,51.445857359999536
traditional,PR,2.25,59.98063189095787,0.722141310220234,0.2070030409959814,0.07085564878378481,997.9999999999987,0.7246442132971426,63.90101267124672,58.36999631399931
traditional,PR,2.5,59.97879231704125,0.7220656126339648,0.2070788039407876,0.07085558342524757,997.9999999999991,0.7169664367771911,63.85023741571278,65.32992198999955
traditional,PR,2.75,59.97698487643761,0.7219914587891135,0.2071530221436149,0.07085551906727099,997.9999999999994,0.7102108901730932,63.80075546704504,72.74220199699948
traditional,PR,3,59.97520642695827,0.7219187385880018,0.2072258057781135,0.07085545563388433,997.999999999999,0.7041795228618127,63.752984425053,78.88617937799972
traditional,PR,3.25,59.97345437359779,0.7218473566465652,0.2072972502930538,0.07085539306038112,998.0000000000008,0.6987234333773551,63.70717073156175,85.82912330899944
traditional,PR,3.5,59.97172655323367,0.7217772287667195,0.2073674399425794,0.07085533129070096,998.0000000000007,0.6937299048391173,63.66344427769656,92.15801629899943
traditional,PR,3.75,59.97002114448975,0.7217082796692752,0.2074364500550912,0.07085527027563419,997.9999999999984,0.6891129691969893,63.62185544509673,98.81719171299937
traditional,PR,4,59.9683366050503,0.7216404414507427,0.2075043485777185,0.07085520997153934,998.0000000000009,0.68480655706431,63.58240068692454,106.1352664839992
traditional,PR,4.25,59.966671619218,0.7215736524709231,0.2075711971896826,0.07085515033939459,998.0000000000001,0.6807594945528876,63.54504040140448,112.55267343199921
traditional,PR,4.5,59.96502505766235,0.7215078565093102,0.2076370521466168,0.07085509134407314,997.9999999999994,0.6769318288882998,63.50971149568758,118.89815951699893
traditional,PR,4.75,59.96339594578957,0.7214430020968307,0.2077019649493933,0.07085503295377675,997.9999999999997,0.6732921142174213,63.47633624249109,126.09232758399912
traditional,PR,5,59.96178343832847,0.7213790419675032,0.2077659828929155,0.07085497513958103,998.0000000000008,0.6698153946774782,63.4448284873894,133.97926161099895
traditional,PR,5.25,59.96018679914998,0.7213159325964503,0.2078291495284846,0.07085491787506459,998,0.6664816966029795,63.41509798345857,142.06428175899873
traditional,PR,5.5,59.95860538468582,0.721253633803125,0.2078915050608736,0.07085486113600158,997.9999999999981,0.663274894683121,63.38705340248663,150.62936133099856
traditional,PR,5.75,59.95703863072985,0.721192108405792,0.2079530866941052,0.07085480490010293,997.9999999999989,0.6601818544065112,63.3606043838505,157.2660787209984
traditional,PR,6,59.95548604100321,0.721131321918131,0.2080139289350715,0.07085474914679789,997.9999999999999,0.6571917798288205,63.33566289247226,162.50984648499798
traditional,PR,6.25,59.95394717796209,0.7210712422809784,0.2080740638619757,0.07085469385704561,997.9999999999995,0.6542957147937645,63.31214408324205,167.57597883099834
traditional,PR,6.5,59.95242165535244,0.7210118396241607,0.2081335213626658,0.07085463901317361,998.0000000000005,0.6514861594718995,63.28996681451292,173.14401390599824
traditional,PR,6.75,59.95090913163678,0.7209530860544334,0.2081923293468297,0.07085458459873738,997.9999999999995,0.6487567740189604,63.26905391373202,179.1836816499981
traditional,PR,7,59.94940930431227,0.7208949554662787,0.2082505139353237,0.07085453059839784,997.9999999999999,0.6461021483880085,63.24933226979761,185.295626928998
traditional,PR,7.25,59.94792190535939,0.7208374233728752,0.2083080996293102,0.07085447699781418,998.0000000000014,0.6435176226243664,63.23073280615398,191.98778564999793
traditional,PR,7.5,59.946446696984,0.7207804667548057,0.2083651094616446,0.07085442378354964,998.0000000000002,0.6409991458699136,63.21319037370429,197.70717613999796
traditional,PR,7.75,59.94498346821836,0.7207240639247456,0.2084215651322663,0.07085437094298799,997.9999999999999,0.638543165187702,63.19664359175889,202.5006883869978
traditional,PR,8,59.9435320320373,0.7206681944062278,0.2084774871295125,0.07085431846426,997.9999999999999,0.636146537463954,63.18103465730876,207.04770873399775
traditional,PR,8.25,59.94209222272033,0.7206128388249954,0.2085328948388262,0.07085426633617847,997.9999999999995,0.633806459248974,63.16630913712527,212.327523138998
traditional,PR,8.5,59.94066389348817,0.7205579788116425,0.2085878066401782,0.07085421454817924,998.0000000000003,0.631520410603511,63.1524157529605,217.67149653099796
traditional,PR,8.75,59.93924691476055,0.7205035969144004,0.2086422399953296,0.07085416309026996,997.9999999999992,0.6292861099272149,63.13930616703302,222.77675527499787
traditional,PR,9,59.93784117136611,0.7204496765204581,0.2086962115265585,0.07085411195298315,998.0000000000006,0.6271014774349447,63.12693477273255,226.081336206998
traditional,PR,9.25,59.93644656146842,0.7203962017862302,0.2087497370864356,0.07085406112733519,998.0000000000003,0.6249646054716804,63.11525849384278,228.4667522209984
traditional,PR,9.5,59.93506299509486,0.7203431575743726,0.2088028318208389,0.07085401060478821,997.9999999999989,0.6228737342600269,63.10423659439119,232.02678890899824
traditional,PR,9.75,59.93369039310096,0.7202905293974304,0.2088555102253525,0.07085396037721675,997.9999999999994,0.620827231980949,63.09383050038026,236.1620642219982
traditional,PR,10,59.93232868569365,0.7202383033674551,0.2089077861956675,0.07085391043687758,997.9999999999995,0.6188235783229789,63.08400363403712,239.94121712999822
traditional,PR,10.25,59.93097781140939,0.7201864661508758,0.2089596730727426,0.07085386077638189,997.9999999999994,0.6168613508104429,63.07472126078206,243.92107246399837
traditional,PR,10.5,59.92963771596003,0.7201350049281517,0.2090111836831776,0.07085381138867057,998.0000000000001,0.6149392133849095,63.06595034880494,249.43297325199865
traditional,PR,10.75,59.92830835142228,0.7200839073577723,0.2090623303752356,0.07085376226699187,998.0000000000011,0.6130559068218507,63.05765944092398,252.67523273499864
traditional,PR,11,59.92698967525713,0.7200331615441175,0.2091131250510024,0.07085371340488045,997.9999999999997,0.6112102406391493,63.04981853825501,256.27416489399866
traditional,PR,11.25,59.92568164961029,0.7199827560088325,0.2091635791950285,0.07085366479613897,998.0000000000001,0.6094010862242769,63.04239899511889,259.2170835839984
traditional,PR,11.5,59.92438424070123,0.7199326796653636,0.2092137038998152,0.07085361643482116,997.9999999999997,0.6076273709625626,63.03537342455729,262.30993145299817
traditional,PR,11.75,59.92309741803308,0.7198829217962699,0.2092635098885141,0.07085356831521571,997.9999999999992,0.6058880731917468,63.0287156137862,266.09956063099844
traditional,PR,12,59.92182115362206,0.7198334720330549,0.2093130075351128,0.0708535204318326,998.0000000000005,0.604182217842168,63.02240044890092,270.4062377949981
traditional,PR,12.25,59.92055542191229,0.7197843203385026,0.2093622068821071,0.07085347277938986,997.9999999999998,0.6025088726483577,63.0164038481442,274.48496963199796
traditional,PR,12.5,59.91930019916844,0.7197354569907741,0.2094111176564247,0.07085342535280097,998.0000000000006,0.6008671448391958,63.01070270304991,278.261701005998
traditional,PR,12.75,59.91805546248308,0.719686872568691,0.2094597492841445,0.07085337814716459,998.0000000000016,0.599256178230352,63.00527482678886,281.893658785998
traditional,PR,13,59.91682118984588,0.7196385579399441,0.209508110902302,0.07085333115775376,998.0000000000011,0.5976751506572906,63.00009890906393,285.61204385499786
traditional,PR,13.25,59.91559735976014,0.7195905042498554,0.2095562113701382,0.07085328438000681,997.999999999999,0.5961232716967448,62.99515447692356,289.5976944589979
traditional,PR,13.5,59.91438395091708,0.7195427029113859,0.209604059279096,0.07085323780951808,997.9999999999994,0.5945997806349721,62.99042186088763,292.65489310799785
traditional,PR,13.75,59.91318094192138,0.7194951455962092,0.2096516629617594,0.07085319144203066,997.9999999999994,0.5931039446470656,62.98588216581106,296.20291687699773
traditional,PR,14,59.91198831106625,0.7194478242266621,0.2096990304999094,0.07085314527342819,997.9999999999998,0.5916350571581273,62.98151724593657,300.71014656899797
traditional,PR,14.25,59.91080603614378,0.7194007309684416,0.2097461697318301,0.07085309929972788,998.0000000000017,0.5901924363613291,62.97730968362588,304.46875060799766
traditional,PR,14.5,59.9096340943285,0.7193538582239246,0.2097930882590005,0.07085305351707477,997.9999999999994,0.588775423872541,62.97324277128848,307.19516491199784
traditional,PR,14.75,59.90847246191773,0.7193071986259789,0.2098397934522865,0.07085300792173459,997.9999999999991,0.5873833835041323,62.96930049606507,309.85994632699794
traditional,PR,15,59.90732111450331,0.7192607450321455,0.2098862924577657,0.07085296251008878,998.0000000000002,0.5860157001430957,62.96546752685664,313.44393576099765
traditional,PR,15.25,59.90618002624955,0.7192144905841251,0.2099325921372455,0.07085291727862909,997.9999999999995,0.5846717787211283,62.96172406513404,316.42227741399756
traditional,PR,15.5,59.90504916775004,0.719168428904096,0.2099786988719511,0.07085287222395265,997.9999999999992,0.5833510432662864,62.95803228369459,319.37422528499746
traditional,PR,15.75,59.90392851004174,0.7191225534026829,0.2100246192545608,0.07085282734275707,998,0.5820529360254741,62.95439378145406,322.4387063499976
traditional,PR,16,59.90281802418131,0.7190768577620581,0.2100703596061054,0.07085278263183623,998.0000000000001,0.5807769166514875,62.95079896115842,325.1829540089975
traditional,PR,16.25,59.9017176797867,0.7190313359030361,0.2101159260088874,0.07085273808807642,998.0000000000009,0.5795224614473586,62.94723613072088,327.98858179699755
traditional,PR,16.5,59.90062744488643,0.7189859819637514,0.2101613243277961,0.07085269370845233,998.0000000000001,0.5782890626625993,62.94369357878182,330.79053785499764
traditional,PR,16.75,59.89954728626594,0.7189407902864289,0.2102065602235488,0.07085264949002289,998,0.5770762278358368,62.94016007224568,333.77204661399765
traditional,PR,17,59.89847716969796,0.7188957554080708,0.2102516391620011,0.07085260542992869,998.0000000000007,0.5758834791788718,62.93662498212967,336.7711866969976
traditional,PR,17.25,59.89741706013521,0.7188508720530287,0.210296566421583,0.07085256152538845,997.9999999999992,0.5747103529984405,62.93307831567461,339.8247526549976
traditional,PR,17.5,59.89636692181494,0.7188061351264274,0.2103413470998768,0.07085251777369574,998,0.5735563991520414,62.92951072293238,343.0967858389977
traditional,PR,17.75,59.89532671852799,0.7187615397079141,0.2103859861198702,0.07085247417221616,998.0000000000001,0.5724211805350828,62.92591349600876,346.2307001209979
traditional,PR,18,59.89429641354362,0.7187170810231287,0.2104304882584866,0.07085243071838471,997.9999999999992,0.5713042735194409,62.92227832271107,350.27647873299793
traditional,PR,18.25,59.89327597025227,0.7186727545115966,0.2104748580786995,0.07085238740970323,998.0000000000001,0.5702052651656596,62.91859809544958,354.67474904599794
traditional,PR,18.5,59.89226535203877,0.7186285557319542,0.2105191000243082,0.07085234424373783,998.0000000000013,0.5691237541612575,62.91486596853756,358.337224906998
traditional,PR,18.75,59.89126452231066,0.7185844804006499,0.2105632183812328,0.07085230121811684,997.9999999999993,0.5680593509798442,62.91107575065016,362.7470073739978
traditional,PR,19,59.89027344471567,0.7185405243778293,0.2106072172916428,0.07085225833052786,997.9999999999991,0.5670116769442561,62.90722188798992,366.0167959149976
traditional,PR,19.25,59.88929208317698,0.7184966836609761,0.210651100760308,0.0708522155787167,997.9999999999993,0.5659803638571677,62.90329945401161,369.76064483599794
traditional,PR,19.5,59.88832040228246,0.7184529543785008,0.2106948726610146,0.07085217296048424,997.9999999999991,0.5649650536476907,62.8993041440823,373.17564560599794
traditional,PR,19.75,59.8873583671819,0.7184093327832101,0.2107385367431034,0.07085213047368563,997.9999999999999,0.5639653980334145,62.89523227182118,377.61807636999765
traditional,PR,20,59.88640594376491,0.7183658152459458,0.2107820966378267,0.0708520881162274,998.0000000000009,0.562981058197144,62.89108076615493,380.8566327759977
traditional,PR,20.25,59.88546309876208,0.718322398249114,0.2108255558648199,0.07085204588606667,997.9999999999987,0.562011704477462,62.88684716877421,384.3706930729977
traditional,PR,20.5,59.88452979983817,0.7182790783802502,0.210868917838541,0.07085200378120859,997.9999999999989,0.5610570160723413,62.8825296318748,388.49239060599757
traditional,PR,20.75,59.88360601567766,0.7182358523256324,0.2109121858746623,0.0708519617997054,997.9999999999997,0.5601166807552197,62.87812691612458,392.7678209829978
traditional,PR,21,59.8826917160623,0.7181927168639547,0.2109553631963898,0.07085191993965474,998.0000000000013,0.5591903946023813,62.87363838881065,396.9178738389978
traditional,PR,21.25,59.88178687194043,0.7181496688600995,0.2109984529407022,0.07085187819919835,998.0000000000002,0.5582778617314585,62.86906402211602,400.186343605998
traditional,PR,21.5,59.88089145549044,0.7181067052589982,0.2110414581644822,0.07085183657651989,997.9999999999999,0.5573787940500863,62.86440439146365,404.6675057679977
traditional,PR,21.75,59.88000544017537,0.7180638230796278,0.2110843818505271,0.07085179506984461,998.0000000000016,0.5564929110142189,62.85966067385083,408.05961439699786
traditional,PR,22,59.87912880079394,0.718021019409139,0.2111272269134228,0.07085175367743779,998.0000000000017,0.5556199393957245,62.85483464608125,413.25980762599784
traditional,PR,22.25,59.8782615135243,0.7179782913971305,0.2111699962052666,0.07085171239760306,997.9999999999994,0.5547596130584758,62.84992868278476,418.48207529799765
traditional,PR,22.5,59.87740355596505,0.7179356362500989,0.2112126925212195,0.07085167122868155,997.9999999999999,0.5539116727427914,62.84494575410292,423.8213393019978
traditional,PR,22.75,59.87655490717216,0.7178930512260605,0.2112553186048885,0.07085163016905087,998.0000000000007,0.5530758658575775,62.83988942290304,428.7570721489974
traditional,PR,23,59.87571554769369,0.7178505336293651,0.2112978771535114,0.07085158921712403,997.9999999999992,0.5522519462799437,62.83476384137562,433.448233592997
traditional,PR,23.25,59.87488545960297,0.717808080805702,0.2113403708229503,0.07085154837134783,997.9999999999999,0.5514396741617672,62.82957374686276,438.0454642039972
traditional,PR,23.5,59.87406462653134,0.7177656901373225,0.2113828022324747,0.07085150763020279,998.0000000000015,0.5506388157430379,62.82432445676201,442.5081883599969
traditional,PR,23.75,59.87325303370208,0.7177233590384708,0.2114251739693266,0.07085146699220146,997.9999999999991,0.5498491431716455,62.81902186235133,445.77929663699706
traditional,PR,24,59.8724506679661,0.7176810849510584,0.2114674885930535,0.07085142645588764,998.0000000000003,0.5490704343291121,62.81367242138737,449.76551971099707
traditional,PR,24.25,59.87165751783689,0.7176388653405532,0.2115097486396114,0.07085138601983575,998.000000000001,0.5483024726623568,62.80828314933797,453.39233648299705
traditional,PR,24.5,59.87087357352493,0.7175966976920132,0.2115519566253374,0.07085134568264988,997.9999999999995,0.547545047020762,62.8028616091261,457.0616639699974
traditional,PR,24.75,59.87006699623373,0.7175566805038479,0.21159201405319,0.07085130544296225,998.0000000000009,0.5467979514488613,62.79315171993492,462.0025717269973
traditional,PR,25,59.8691974675635,0.7175207275955154,0.2116280071050506,0.07085126529943382,997.9999999999997,0.5460609851659535,62.77856945938422,467.51326331799737
traditional,PR,25.25,59.86832072841859,0.7174843634961632,0.2116644112530849,0.07085122525075237,997.9999999999977,0.5453339523290568,62.77487051252608,473.28625257499743
traditional,PR,25.5,59.86743878139064,0.7174477825960377,0.2117010321083301,0.07085118529563186,997.9999999999995,0.5446166618732816,62.7739349687214,479.51423431899775
traditional,PR,25.75,59.8665533012955,0.717411041706654,0.2117378128605331,0.07085114543281247,998.000000000002,0.5439089273991347,62.77415627191792,484.8383680619977
traditional,PR,26,59.8656654954088,0.7173741732259198,0.2117747211130209,0.07085110566105927,998,0.5432105670386269,62.77502989201037,489.4239481919981
traditional,PR,26.25,59.86477626396957,0.7173372013417847,0.2118117326790541,0.0708510659791614,997.9999999999991,0.5425214033258448,62.77632909714698,494.69593831399834
traditional,PR,26.5,59.86388630666831,0.7173001455235621,0.2118488280905063,0.07085102638593202,997.9999999999998,0.5418412630707852,62.77792978333315,499.8792500739987
traditional,PR,26.75,59.86299618683542,0.7172630219820582,0.2118859911377345,0.07085098688020719,997.9999999999982,0.5411699772381746,62.7797564898265,504.614282827999
traditional,PR,27,59.86210636761543,0.7172258444083001,0.2119232081308541,0.07085094746084553,997.9999999999999,0.5405073808296446,62.78175930678286,509.12726520899923
traditional,PR,27.25,59.8612172355217,0.717188624490075,0.2119604673831968,0.07085090812672767,998.0000000000019,0.539853312769409,62.78390308187632,514.5282472319991
traditional,PR,27.5,59.86032911662581,0.7171513722797122,0.2119977588435323,0.07085086887675544,998.000000000001,0.5392076157935658,62.7861617464327,518.946813096999
traditional,PR,27.75,59.8594422881004,0.7171140964714487,0.2120350738186988,0.07085082970985174,997.9999999999985,0.5385701363429012,62.78851514027217,523.447505054999
traditional,PR,28,59.85855698690386,0.7170768046175408,0.2120724047574999,0.0708507906249591,998.0000000000008,0.5379407244588509,62.79094713921071,528.662374994999
traditional,PR,28.25,59.85767341658691,0.7170395033008756,0.2121097450780831,0.07085075162104071,997.9999999999995,0.5373192336825345,62.79344449971487,533.5800437849989
traditional,PR,28.5,59.85679175261776,0.7170021982747645,0.2121470890281572,0.07085071269707822,997.9999999999992,0.5367055209567417,62.79599611657451,537.8212895059987
traditional,PR,28.75,59.85591214667916,0.716964894577808,0.2121844315701188,0.07085067385207264,997.999999999999,0.5360994465309452,62.79859252774371,541.8695301839989
traditional,PR,29,59.85503472937106,0.7169275966043399,0.2122217683106173,0.07085063508504287,997.9999999999999,0.5355008738658109,62.8012253745182,546.6767060799993
traditional,PR,29.25,59.85415961554715,0.7168903082672238,0.2122590953377493,0.07085059639502617,997.9999999999989,0.534909669552617,62.80388785455644,550.6101974549993
traditional,PR,29.5,59.85328690439242,0.7168530329681272,0.2122964092507961,0.07085055778107678,997.9999999999999,0.5343257032201439,62.80657367109306,554.3898587549993
traditional,PR,29.75,59.85241668229298,0.7168157737010142,0.2123337070567191,0.07085051924226632,997.9999999999998,0.5337488474497587,62.80927731752637,558.4338181719995
traditional,PR,30,59.85154902410172,0.7167785330939032,0.2123709861284137,0.07085048077768286,997.9999999999997,0.5331789776951741,62.81199392926235,562.3728785339995
