experiment_id,step,pvi,injector_bhp_MPa,producer_bhp_MPa,delta_p_MPa
R10,105,1.05,23.00932684930608,23.0,0.009326849306080475
R10,106,1.06,23.00931903151454,23.0,0.009319031514539233
R10,107,1.07,23.00931135415902,23.0,0.009311354159021335
R10,108,1.08,23.009303876442168,23.0,0.009303876442169212
R10,109,1.09,23.00929654346049,23.0,0.009296543460490626
R10,110,1.1,23.009289336738668,23.0,0.009289336738669362
R10,111,1.11,23.00928231500559,23.0,0.009282315005589226
R10,112,1.12,23.00927542427856,23.0,0.00927542427855883
R10,113,1.1300000000000001,23.0092686478175,23.0,0.009268647817501119
R10,114,1.1400000000000001,23.0092620438629,23.0,0.009262043862901238
R10,115,1.1500000000000001,23.00925555897383,23.0,0.009255558973831058
R10,116,1.16,23.00924917803399,23.0,0.009249178033991256
R10,117,1.17,23.00924295882004,23.0,0.009242958820038893
R10,118,1.18,23.00923684813484,23.0,0.009236848134838738
R10,119,1.19,23.00923083240875,23.0,0.009230832408749733
R10,120,1.2,23.00922496899875,23.0,0.009224968998751137
R10,121,1.21,23.00921920471195,23.0,0.00921920471195108
R10,122,1.22,23.0092135274686,23.0,0.009213527468600092
R10,123,1.23,23.00920799425904,23.0,0.00920799425904022
R10,124,1.24,23.00920255169903,23.0,0.009202551699030437
R10,125,1.25,23.00919718915412,23.0,0.009197189154119201
R10,126,1.26,23.00919196330402,23.0,0.009191963304019168
R10,127,1.27,23.009186820408292,23.0,0.009186820408291396
R10,128,1.28,23.00918175125037,23.0,0.009181751250369529
R10,129,1.29,23.009176812245492,23.0,0.009176812245490851
R10,130,1.3,23.009171949171822,23.0,0.00917194917182087
R10,131,1.31,23.00916715417936,23.0,0.009167154179360181
R10,132,1.32,23.00916248349091,23.0,0.0091624834909112
R10,133,1.33,23.0091578822816,23.0,0.009157882281598972
R10,134,1.34,23.009153344047952,23.0,0.009153344047950896
R10,135,1.35,23.00914892486103,23.0,0.009148924861028718
R10,136,1.36,23.009144569201478,23.0,0.009144569201478703
R10,137,1.37,23.009140271884892,23.0,0.009140271884891148
R10,138,1.3800000000000001,23.00913608887707,23.0,0.009136088877070847
R10,139,1.3900000000000001,23.009131963881963,23.0,0.00913196388196127
R10,140,1.4000000000000001,23.00912789322414,23.0,0.009127893224140848
R10,141,1.41,23.00912393218383,23.0,0.009123932183828742
R10,142,1.42,23.009120024227908,23.0,0.00912002422790863
R10,143,1.43,23.009116167971378,23.0,0.00911616797137924
R10,144,1.44,23.00911241507953,23.0,0.009112415079530933
R10,145,1.45,23.009108711629217,23.0,0.009108711629218646
R10,146,1.46,23.00910505756934,23.0,0.009105057569340148
R10,147,1.47,23.00910150101319,23.0,0.009101501013191182
R10,148,1.48,23.00909799055134,23.0,0.009097990551339308
R10,149,1.49,23.0090945274594,23.0,0.00909452745939916
R10,150,1.5,23.00909115634746,23.0,0.009091156347460582
R10,151,1.51,23.00908782824884,23.0,0.009087828248840423
R10,152,1.52,23.0090845457339,23.0,0.009084545733898608
R10,153,1.53,23.00908135000012,23.0,0.009081350000118959
R10,154,1.54,23.00907819443801,23.0,0.009078194438009746
R10,155,1.55,23.009075082891663,23.0,0.009075082891661168
R10,156,1.56,23.009072053211362,23.0,0.009072053211360754
R10,157,1.57,23.00906906108148,23.0,0.009069061081478934
R10,158,1.58,23.00906611158889,23.0,0.009066111588890636
R10,159,1.59,23.00906323931737,23.0,0.00906323931737063
R10,160,1.6,23.00906040215893,23.0,0.009060402158928582
R10,161,1.61,23.0090576064357,23.0,0.009057606435700905
R10,162,1.62,23.00905488352948,23.0,0.009054883529481117
R10,163,1.6300000000000001,23.00905219348035,23.0,0.009052193480349047
R10,164,1.6400000000000001,23.00904954381517,23.0,0.009049543815169158
R10,165,1.6500000000000001,23.00904696278723,23.0,0.009046962787229518
R10,166,1.6600000000000001,23.00904441252029,23.0,0.009044412520290734
R10,167,1.67,23.00904190172351,23.0,0.009041901723509226
R10,168,1.68,23.0090394555915,23.0,0.009039455591499745
R10,169,1.69,23.00903703827,23.0,0.009037038270000153
R10,170,1.7,23.00903465962831,23.0,0.009034659628309783
R10,171,1.71,23.0090323418709,23.0,0.009032341870900495
R10,172,1.72,23.00903005110637,23.0,0.009030051106370252
R10,173,1.73,23.00902779834227,23.0,0.0090277983422709
R10,174,1.74,23.00902560286016,23.0,0.00902560286016012
R10,175,1.75,23.00902343267475,23.0,0.009023432674749188
R10,176,1.76,23.00902129991037,23.0,0.009021299910369863
R10,177,1.77,23.00901922099135,23.0,0.009019220991351062
R10,178,1.78,23.00901716578416,23.0,0.009017165784160851
R10,179,1.79,23.00901514750867,23.0,0.009015147508671361
R10,180,1.8,23.00901317979629,23.0,0.009013179796289706
R10,181,1.81,23.00901123431298,23.0,0.0090112343129789
R10,182,1.82,23.00900932535334,23.0,0.009009325353341069
R10,183,1.83,23.00900746381862,23.0,0.009007463818619499
R10,184,1.84,23.00900562312408,23.0,0.009005623124079421
R10,185,1.85,23.00900381861857,23.0,0.009003818618569425
R10,186,1.86,23.00900205853445,23.0,0.00900205853444902
R10,187,1.87,23.00900031798807,23.0,0.00900031798807106
R10,188,1.8800000000000001,23.008998613362373,23.0,0.008998613362371089
R10,189,1.8900000000000001,23.00899695028058,23.0,0.00899695028057863
R10,190,1.9000000000000001,23.00899530551377,23.0,0.008995305513769836
R10,191,1.9100000000000001,23.00899369645924,23.0,0.008993696459239687
R10,192,1.92,23.00899212618931,23.0,0.008992126189309602
R10,193,1.93,23.00899057308517,23.0,0.00899057308517115
R10,194,1.94,23.0089890555391,23.0,0.008989055539100833
R10,195,1.95,23.00898757412924,23.0,0.00898757412923885
R10,196,1.96,23.00898610880398,23.0,0.008986108803981097
R10,197,1.97,23.00898467893157,23.0,0.008984678931568624
R10,198,1.98,23.00898328265123,23.0,0.008983282651229274
R10,199,1.99,23.00898190143724,23.0,0.008981901437240935
R10,200,2.0,23.00898055561517,23.0,0.00898055561517026
R10,201,2.0100000000000002,23.00897924093912,23.0,0.008979240939120814
R10,202,2.02,23.00897794036946,23.0,0.008977940369459248
R10,203,2.0300000000000002,23.00897667517084,23.0,0.0089766751708396
R10,204,2.04,23.008975438764573,23.0,0.008975438764571209
R10,205,2.05,23.008974215558812,23.0,0.008974215558811238
R10,206,2.06,23.008973027739362,23.0,0.008973027739361327
R10,207,2.07,23.00897186644572,23.0,0.008971866445719456
R10,208,2.08,23.00897071749684,23.0,0.008970717496839597
R10,209,2.09,23.00896960398223,23.0,0.008969603982228591
R10,210,2.1,23.008968514809062,23.0,0.008968514809060935
R10,211,2.11,23.008967437171528,23.0,0.008967437171529013
R10,212,2.12,23.00896639504563,23.0,0.008966395045629839
R10,213,2.13,23.008965375154467,23.0,0.008965375154468802
R10,214,2.14,23.00896436603311,23.0,0.008964366033109173
R10,215,2.15,23.00896339252548,23.0,0.008963392525478753
R10,216,2.16,23.00896243922283,23.0,0.008962439222830198
R10,217,2.17,23.008961495960882,23.0,0.008961495960880939
R10,218,2.18,23.00896058844388,23.0,0.00896058844388108
R10,219,2.19,23.00895969916618,23.0,0.008959699166180713
R10,220,2.2,23.0089588192428,23.0,0.008958819242801041
R10,221,2.21,23.00895797521169,23.0,0.008957975211689017
R10,222,2.22,23.00895714751985,23.0,0.008957147519851105
R10,223,2.23,23.00895632853074,23.0,0.008956328530740621
R10,224,2.24,23.00895554560211,23.0,0.008955545602108827
R10,225,2.25,23.00895477717669,23.0,0.008954777176688822
R10,226,2.2600000000000002,23.00895401683306,23.0,0.008954016833058631
R10,227,2.27,23.008953292735068,23.0,0.008953292735068886
R10,228,2.2800000000000002,23.00895258136314,23.0,0.00895258136314112
R10,229,2.29,23.00895187748217,23.0,0.008951877482169834
R10,230,2.3000000000000003,23.008951210047062,23.0,0.008951210047061408
R10,231,2.31,23.00895055361662,23.0,0.008950553616620028
R10,232,2.32,23.00894990411431,23.0,0.00894990411431138
R10,233,2.33,23.00894929127132,23.0,0.008949291271321158
R10,234,2.34,23.00894868776448,23.0,0.008948687764478791
R10,235,2.35,23.00894809064889,23.0,0.00894809064888875
R10,236,2.36,23.00894753041765,23.0,0.008947530417648864
R10,237,2.37,23.008946977904092,23.0,0.008946977904091113
R10,238,2.38,23.008946431906217,23.0,0.008946431906218777
R10,239,2.39,23.00894592178394,23.0,0.00894592178393907
R10,240,2.4,23.00894541839029,23.0,0.008945418390288751
R10,241,2.41,23.008944922181833,23.0,0.008944922181831317
R10,242,2.42,23.008944459874122,23.0,0.00894445987412098
R10,243,2.43,23.00894400380723,23.0,0.008944003807229706
R10,244,2.44,23.0089435556091,23.0,0.008943555609099008
R10,245,2.45,23.00894313939346,23.0,0.008943139393460342
R10,246,2.46,23.0089427289502,23.0,0.008942728950199808
R10,247,2.47,23.008942327052488,23.0,0.008942327052488963
R10,248,2.48,23.00894195527427,23.0,0.00894195527426973
R10,249,2.49,23.00894158881642,23.0,0.00894158881642113
R10,250,2.5,23.00894123157757,23.0,0.008941231577568941
R10,251,2.5100000000000002,23.00894090263893,23.0,0.00894090263892906
R10,252,2.52,23.008940578587648,23.0,0.008940578587649383
R10,253,2.5300000000000002,23.00894026442032,23.0,0.008940264420320431
R10,254,2.54,23.00893997678359,23.0,0.00893997678359142
R10,255,2.5500000000000003,23.00893969361452,23.0,0.00893969361451923
R10,256,2.56,23.00893942098633,23.0,0.008939420986328628
R10,257,2.57,23.00893917316326,23.0,0.008939173163258828
R10,258,2.58,23.00893892940136,23.0,0.008938929401361406
R10,259,2.59,23.00893869682834,23.0,0.008938696828340652
R10,260,2.6,23.00893848737659,23.0,0.008938487376590842
R10,261,2.61,23.00893828158981,23.0,0.008938281589809093
R10,262,2.62,23.00893808763274,23.0,0.008938087632739667
R10,263,2.63,23.00893791515088,23.0,0.008937915150880826
R10,264,2.64,23.008937745950583,23.0,0.008937745950581189
R10,265,2.65,23.008937589204727,23.0,0.008937589204728624
R10,266,2.66,23.00893745232714,23.0,0.00893745232714025
R10,267,2.67,23.00893731835497,23.0,0.008937318354969647
R10,268,2.68,23.00893719745282,23.0,0.008937197452820556
R10,269,2.69,23.00893709484479,23.0,0.008937094844790749
R10,270,2.7,23.00893699477295,23.0,0.008936994772949448
R10,271,2.71,23.008936908373748,23.0,0.008936908373749474
R10,272,2.72,23.008936838726108,23.0,0.00893683872610893
R10,273,2.73,23.00893677125068,23.0,0.008936771250679954
R10,274,2.74,23.00893671803642,23.0,0.008936718036420644
R10,275,2.75,23.00893668006019,23.0,0.008936680060190837
R10,276,2.7600000000000002,23.008936643895687,23.0,0.00893664389568869
R10,277,2.77,23.008936622565532,23.0,0.008936622565531138
R10,278,2.7800000000000002,23.0089366149863,23.0,0.008936614986299673
R10,279,2.79,23.00893660886003,23.0,0.008936608860028627
R10,280,2.8000000000000003,23.00893661812452,23.0,0.00893661812451967
R10,281,2.81,23.008936639676712,23.0,0.008936639676710456
R10,282,2.82,23.008936662322718,23.0,0.008936662322719257
R10,283,2.83,23.00893670089784,23.0,0.008936700897839956
R10,284,2.84,23.0089367503188,23.0,0.008936750318798658
R10,285,2.85,23.00893680047135,23.0,0.008936800471349215
R10,286,2.86,23.00893686707258,23.0,0.008936867072580412
R10,287,2.87,23.00893694309567,23.0,0.008936943095670813
R10,288,2.88,23.00893701948167,23.0,0.008937019481669495
R10,289,2.89,23.00893711282039,23.0,0.00893711282039078
R10,290,2.9,23.00893721417383,23.0,0.008937214173829488
R10,291,2.91,23.00893731548999,23.0,0.008937315489990282
R10,292,2.92,23.0089374342868,23.0,0.008937434286801249
R10,293,2.93,23.0089375596736,23.0,0.008937559673600503
R10,294,2.94,23.008937684545153,23.0,0.008937684545151115
R10,295,2.95,23.00893784754447,23.0,0.008937847544470402
R10,296,2.96,23.00893802213286,23.0,0.008938022132861078
R10,297,2.97,23.0089381959931,23.0,0.008938195993098929
R10,298,2.98,23.008938368643168,23.0,0.008938368643168815
R10,299,2.99,23.008938540062122,23.0,0.008938540062121091
R10,300,3.0,23.00893871024489,23.0,0.008938710244891013
R10,301,3.0100000000000002,23.00893887918782,23.0,0.008938879187820704
R10,302,3.02,23.00893904688808,23.0,0.008939046888079361
R10,303,3.0300000000000002,23.00893921334266,23.0,0.008939213342659968
R10,304,3.04,23.00893937855334,23.0,0.008939378553338883
R10,305,3.0500000000000003,23.00893954251663,23.0,0.008939542516628762
R10,306,3.06,23.00893970523265,23.0,0.008939705232648976
R10,307,3.0700000000000003,23.00893986670519,23.0,0.00893986670519098
R10,308,3.08,23.00894002693279,23.0,0.008940026932791056
R10,309,3.09,23.00894018591738,23.0,0.00894018591737904
R10,310,3.1,23.00894034366445,23.0,0.008940343664448847
R10,311,3.11,23.00894050017419,23.0,0.008940500174190902
R10,312,3.12,23.00894065545106,23.0,0.008940655451058887
R10,313,3.13,23.00894080949904,23.0,0.008940809499040369
R10,314,3.14,23.00894096232162,23.0,0.008940962321619849
R10,315,3.15,23.00894111392638,23.0,0.00894111392638024
R10,316,3.16,23.00894126431574,23.0,0.008941264315740226
R10,317,3.17,23.008941413496068,23.0,0.008941413496069117
R10,318,3.18,23.00894156147323,23.0,0.008941561473230308
R10,319,3.19,23.00894170825332,23.0,0.008941708253320257
R10,320,3.2,23.00894185384185,23.0,0.008941853841849933
R10,321,3.21,23.00894199824724,23.0,0.00894199824724069
R10,322,3.22,23.0089421414764,23.0,0.008942141476399
R10,323,3.23,23.00894228353465,23.0,0.008942283534651096
R10,324,3.24,23.00894242443011,23.0,0.008942424430111373
R10,325,3.25,23.0089425641703,23.0,0.008942564170300215
R10,326,3.2600000000000002,23.008942702762848,23.0,0.008942702762848854
R10,327,3.27,23.00894284021554,23.0,0.00894284021553915
R10,328,3.2800000000000002,23.00894297653631,23.0,0.008942976536309289
R10,329,3.29,23.0089431117332,23.0,0.008943111733199772
R10,330,3.3000000000000003,23.00894324581438,23.0,0.008943245814378997
R10,331,3.31,23.0089433787881,23.0,0.008943378788100632
R10,332,3.3200000000000003,23.0089435106627,23.0,0.00894351066270076
R10,333,3.33,23.00894364144662,23.0,0.008943641446620632
R10,334,3.34,23.00894377114833,23.0,0.008943771148329916
R10,335,3.35,23.00894389977638,23.0,0.008943899776380704
R10,336,3.36,23.00894402733937,23.0,0.008944027339370563
R10,337,3.37,23.008944153845142,23.0,0.008944153845141046
R10,338,3.38,23.00894427930472,23.0,0.008944279304719771
R10,339,3.39,23.00894440372447,23.0,0.008944403724470362
R10,340,3.4,23.00894452711384,23.0,0.008944527113840195
R10,341,3.41,23.00894464948079,23.0,0.00894464948079019
R10,342,3.42,23.008944770836372,23.0,0.008944770836370708
R10,343,3.43,23.00894489118701,23.0,0.00894489118701074
R10,344,3.44,23.00894501054217,23.0,0.00894501054216903
R10,345,3.45,23.00894512891057,23.0,0.008945128910571042
R10,346,3.46,23.00894524630089,23.0,0.008945246300891085
R10,347,3.47,23.00894536272183,23.0,0.008945362721829043
R10,348,3.48,23.00894547818203,23.0,0.008945478182030796
R10,349,3.49,23.0089455926901,23.0,0.008945592690099601
R10,350,3.5,23.00894570625464,23.0,0.008945706254638707
R10,351,3.5100000000000002,23.008945818884207,23.0,0.008945818884208733
R10,352,3.52,23.00894593058733,23.0,0.008945930587330508
R10,353,3.5300000000000002,23.00894604137247,23.0,0.008946041372470858
R10,354,3.54,23.00894615124806,23.0,0.008946151248059664
R10,355,3.5500000000000003,23.00894626022251,23.0,0.00894626022250975
R10,356,3.56,23.008946368304148,23.0,0.008946368304148678
R10,357,3.5700000000000003,23.00894647550127,23.0,0.008946475501269901
R10,358,3.58,23.008946581822123,23.0,0.008946581822121403
R10,359,3.59,23.008946687274868,23.0,0.008946687274868737
R10,360,3.6,23.00894679186767,23.0,0.008946791867668936
R10,361,3.61,23.00894689560859,23.0,0.00894689560859092
R10,362,3.62,23.008946998505643,23.0,0.008946998505641091
R10,363,3.63,23.00894710056679,23.0,0.00894710056678889
R10,364,3.64,23.00894720179994,23.0,0.00894720179994124
R10,365,3.65,23.00894730221291,23.0,0.008947302212911267
R10,366,3.66,23.0089474018135,23.0,0.008947401813500733
R10,367,3.67,23.008947500609402,23.0,0.00894750060940055
R10,368,3.68,23.00894759860828,23.0,0.008947598608278895
R10,369,3.69,23.0089476958177,23.0,0.008947695817698786
R10,370,3.7,23.00894779224521,23.0,0.00894779224520903
R10,371,3.71,23.008947887898252,23.0,0.008947887898250429
R10,372,3.72,23.00894798278421,23.0,0.008947982784209784
R10,373,3.73,23.00894807691041,23.0,0.008948076910411374
R10,374,3.74,23.008948170284132,23.0,0.008948170284131151
R10,375,3.75,23.00894826291193,23.0,0.00894826291192885
R10,376,3.7600000000000002,23.00894835480277,23.0,0.008948354802768677
R10,377,3.77,23.0089484459619,23.0,0.00894844596190012
R10,378,3.7800000000000002,23.008948536396908,23.0,0.008948536396908935
R10,379,3.79,23.00894862611473,23.0,0.008948626114730018
R10,380,3.8000000000000003,23.00894871512221,23.0,0.00894871512221016
R10,381,3.81,23.008948803426158,23.0,0.008948803426159202
R10,382,3.8200000000000003,23.0089488910333,23.0,0.008948891033298878
R10,383,3.83,23.00894897795031,23.0,0.008948977950311132
R10,384,3.84,23.00894906418377,23.0,0.008949064183769905
R10,385,3.85,23.00894914974022,23.0,0.008949149740220718
R10,386,3.86,23.00894923462613,23.0,0.00894923462612951
R10,387,3.87,23.0089493188479,23.0,0.00894931884789969
R10,388,3.88,23.00894940241187,23.0,0.008949402411869301
R10,389,3.89,23.00894948532432,23.0,0.00894948532431954
R10,390,3.9,23.00894956759144,23.0,0.008949567591440655
R10,391,3.91,23.0089496492194,23.0,0.008949649219400158
R10,392,3.92,23.00894973021427,23.0,0.008949730214268925
R10,393,3.93,23.008949810582088,23.0,0.008949810582089412
R10,394,3.94,23.0089498903288,23.0,0.008949890328798915
R10,395,3.95,23.00894996946029,23.0,0.008949969460289253
R10,396,3.96,23.00895004798242,23.0,0.008950047982420984
R10,397,3.97,23.00895012590096,23.0,0.00895012590096087
R10,398,3.98,23.00895020322161,23.0,0.008950203221610309
R10,399,3.99,23.00895027995005,23.0,0.008950279950050799
R10,400,4.0,23.00895035609134,23.0,0.008950356091341405
R12,0,0.0,24.0,24.0,0.0
R12,1,0.01,24.004001970523312,24.0,0.004001970523310661
R12,2,0.02,24.00413040214158,24.0,0.004130402141581157
R12,3,0.03,24.004215651412572,24.0,0.004215651412570765
R12,4,0.04,24.00429843749955,24.0,0.004298437499551255
R12,5,0.05,24.00438091907492,24.0,0.0043809190749186655
R12,6,0.06,24.00446298536362,24.0,0.0044629853636195095
R12,7,0.07,24.00454452359599,24.0,0.004544523595990313
R12,8,0.08,24.00462711671429,24.0,0.004627116714289059
R12,9,0.09,24.004711076882298,24.0,0.0047110768822989256
R12,10,0.1,24.004793794877692,24.0,0.004793794877690516
R12,11,0.11,24.00487552933032,24.0,0.004875529330320205
R12,12,0.12,24.004956875294912,24.0,0.004956875294911356
R12,13,0.13,24.00503794609103,24.0,0.005037946091030676
R12,14,0.14,24.005118345699902,24.0,0.0051183456999012835
R12,15,0.15,24.00519818278856,24.0,0.005198182788561212
R12,16,0.16,24.005278103015602,24.0,0.005278103015601232
R12,17,0.17,24.00535761601147,24.0,0.005357616011468736
R12,18,0.18,24.00543669970207,24.0,0.005436699702070768
R12,19,0.19,24.00551564671936,24.0,0.005515646719359779
R12,20,0.2,24.005594519628907,24.0,0.005594519628908756
R12,21,0.21,24.005673049691858,24.0,0.0056730496918589775
R12,22,0.22,24.00575132638423,24.0,0.005751326384230993
R12,23,0.23,24.00582971329105,24.0,0.005829713291049643
R12,24,0.24,24.00590781727042,24.0,0.005907817270420423
R12,25,0.25,24.00598566852689,24.0,0.005985668526889754
R12,26,0.26,24.006063608122012,24.0,0.006063608122011033
R12,27,0.27,24.00614137317813,24.0,0.006141373178130039
R12,28,0.28,24.00621892193803,24.0,0.006218921938028643
R12,29,0.29,24.00629647929334,24.0,0.006296479293339985
R12,30,0.3,24.00637396816864,24.0,0.006373968168639976
R12,31,0.31,24.006451268068822,24.0,0.006451268068821037
R12,32,0.32,24.00652852138731,24.0,0.006528521387309638
R12,33,0.33,24.00660578049076,24.0,0.0066057804907586615
R12,34,0.34,24.006682872620978,24.0,0.006682872620979196
R12,35,0.35000000000000003,24.006759878202,24.0,0.006759878202001346
R12,36,0.36,24.00683694220808,24.0,0.006836942208079222
R12,37,0.37,24.00691385859529,24.0,0.006913858595291344
R12,38,0.38,24.006990659048448,24.0,0.006990659048449288
R12,39,0.39,24.007067554454387,24.0,0.007067554454388869
R12,40,0.4,24.0071443198744,24.0,0.00714431987439923
R12,41,0.41000000000000003,24.00722095864975,24.0,0.0072209586497507415
R12,42,0.42,24.00729769696353,24.0,0.0072976969635305975
R12,43,0.43,24.0073743302074,24.0,0.0073743302074007035
R12,44,0.44,24.00745084868595,24.0,0.007450848685948586
R12,45,0.45,24.00752743357033,24.0,0.0075274335703312545
R12,46,0.46,24.00760394911134,24.0,0.007603949111339148
R12,47,0.47000000000000003,24.00768036198742,24.0,0.0076803619874198144
R12,48,0.48,24.00775681527618,24.0,0.007756815276181328
R12,49,0.49,24.00783322542922,24.0,0.007833225429220648
R12,50,0.5,24.007909543773142,24.0,0.00790954377314108
R12,51,0.51,24.00798588354002,24.0,0.00798588354001879
R12,52,0.52,24.008062199707958,24.0,0.008062199707958939
R12,53,0.53,24.00813843205743,24.0,0.008138432057430122
R12,54,0.54,24.00821467241922,24.0,0.008214672419219938
R12,55,0.55,24.00829090537814,24.0,0.008290905378140678
R12,56,0.56,24.00836705932869,24.0,0.008367059328691084
R12,57,0.5700000000000001,24.00844321076024,24.0,0.008443210760239595
R12,58,0.58,24.00851936988915,24.0,0.00851936988914872
R12,59,0.59,24.00859545319167,24.0,0.008595453191671255
R12,60,0.6,24.00867152381374,24.0,0.008671523813740123
R12,61,0.61,24.00874761619496,24.0,0.008747616194960983
R12,62,0.62,24.008823636623152,24.0,0.008823636623151287
R12,63,0.63,24.00889963389207,24.0,0.008899633892070824
R12,64,0.64,24.008975664342632,24.0,0.008975664342631261
R12,65,0.65,24.00905162858063,24.0,0.009051628580630222
R12,66,0.66,24.00912756024704,24.0,0.009127560247040378
R12,67,0.67,24.00920353252137,24.0,0.00920353252136863
R12,68,0.68,24.00927944522988,24.0,0.009279445229879002
R12,69,0.6900000000000001,24.00935531970577,24.0,0.00935531970577017
R12,70,0.7000000000000001,24.00943125983814,24.0,0.009431259838140704
R12,71,0.71,24.00950769744472,24.0,0.009507697444720974
R12,72,0.72,24.00959120055734,24.0,0.009591200557341039
R12,73,0.73,24.00968510096471,24.0,0.009685100964711068
R12,74,0.74,24.00973889066517,24.0,0.009738890665170174
R12,75,0.75,24.00974099030401,24.0,0.00974099030401021
R12,76,0.76,24.00972343395118,24.0,0.009723433951180027
R12,77,0.77,24.00970196898423,24.0,0.009701968984231257
R12,78,0.78,24.00968089243052,24.0,0.009680892430520772
R12,79,0.79,24.00966116470491,24.0,0.009661164704908742
R12,80,0.8,24.00964269805676,24.0,0.009642698056759968
R12,81,0.81,24.009625336435327,24.0,0.00962533643532879
R12,82,0.8200000000000001,24.00960901959014,24.0,0.009609019590141089
R12,83,0.8300000000000001,24.00959350553137,24.0,0.009593505531370283
R12,84,0.84,24.00957867805183,24.0,0.00957867805182957
R12,85,0.85,24.00956454363418,24.0,0.009564543634181178
R12,86,0.86,24.00955094190007,24.0,0.009550941900070598
R12,87,0.87,24.00953780799086,24.0,0.009537807990861324
R12,88,0.88,24.00952518353771,24.0,0.009525183537709836
R12,89,0.89,24.00951295212861,24.0,0.009512952128611118
R12,90,0.9,24.0095010706826,24.0,0.009501070682600244
R12,91,0.91,24.00948959348684,24.0,0.009489593486838999
R12,92,0.92,24.00947842933384,24.0,0.009478429333839244
R12,93,0.93,24.00946754427112,24.0,0.009467544271120686
R12,94,0.9400000000000001,24.0094569961356,24.0,0.009456996135600092
R12,95,0.9500000000000001,24.0094467102996,24.0,0.009446710299599204
R12,96,0.96,24.00943665671401,24.0,0.009436656714009927
R12,97,0.97,24.00942689294488,24.0,0.009426892944878773
R12,98,0.98,24.00941735655025,24.0,0.009417356550250134
R12,99,0.99,24.00940801903606,24.0,0.00940801903605859
R12,100,1.0,24.00939893609074,24.0,0.00939893609073863
R12,101,1.01,24.0093900548724,24.0,0.00939005487240081
R12,102,1.02,24.00938134736573,24.0,0.009381347365729199
R12,103,1.03,24.009372866718248,24.0,0.00937286671824893
R12,104,1.04,24.00936456799327,24.0,0.009364567993270612
R12,105,1.05,24.00935642315514,24.0,0.009356423155139737
R12,106,1.06,24.00934848258506,24.0,0.009348482585059515
R12,107,1.07,24.00934070803842,24.0,0.009340708038419621
R12,108,1.08,24.00933307124013,24.0,0.009333071240129697
R12,109,1.09,24.00932561978995,24.0,0.009325619789950678
R12,110,1.1,24.009318321203928,24.0,0.009318321203929258
R12,111,1.11,24.009311146903208,24.0,0.009311146903209533
R12,112,1.12,24.00930414177982,24.0,0.00930414177981902
R12,113,1.1300000000000001,24.0092972783819,24.0,0.009297278381899332
R12,114,1.1400000000000001,24.0092905277943,24.0,0.009290527794300374
R12,115,1.1500000000000001,24.00928393236314,24.0,0.009283932363140934
R12,116,1.16,24.009277469042168,24.0,0.009277469042169173
R12,117,1.17,24.009271108624652,24.0,0.009271108624650993
R12,118,1.18,24.00926489105295,24.0,0.009264891052950475
R12,119,1.19,24.00925879717135,24.0,0.009258797171349897
R12,120,1.2,24.00925279753086,24.0,0.00925279753085988
R12,121,1.21,24.009246929831143,24.0,0.009246929831141415
R12,122,1.22,24.00924117836031,24.0,0.009241178360309733
R12,123,1.23,24.00923551348383,24.0,0.009235513483830005
R12,124,1.24,24.00922997081733,24.0,0.009229970817330013
R12,125,1.25,24.009224537699872,24.0,0.009224537699870439
R12,126,1.26,24.009219184381912,24.0,0.00921918438191085
R12,127,1.27,24.00921394453554,24.0,0.009213944535540008
R12,128,1.28,24.00920880822123,24.0,0.00920880822123138
R12,129,1.29,24.009203745607103,24.0,0.009203745607101155
R12,130,1.3,24.00919878858977,24.0,0.009198788589770857
R12,131,1.31,24.00919392963753,24.0,0.009193929637530119
R12,132,1.32,24.00918913890208,24.0,0.009189138902078753
R12,133,1.33,24.0091844466276,24.0,0.009184446627600096
R12,134,1.34,24.009179847425592,24.0,0.009179847425590993
R12,135,1.35,24.00917531147765,24.0,0.009175311477650893
R12,136,1.36,24.00917086751265,24.0,0.00917086751265117
R12,137,1.37,24.00916651203459,24.0,0.009166512034590823
R12,138,1.3800000000000001,24.009162215311992,24.0,0.009162215311991417
R12,139,1.3900000000000001,24.009158004652498,24.0,0.009158004652499585
R12,140,1.4000000000000001,24.0091538782604,24.0,0.00915387826040046
R12,141,1.41,24.00914980652194,24.0,0.009149806521941172
R12,142,1.42,24.00914581544285,24.0,0.009145815442849425
R12,143,1.43,24.00914190472376,24.0,0.009141904723759354
R12,144,1.44,24.0091380449098,24.0,0.009138044909801125
R12,145,1.45,24.00913426080486,24.0,0.009134260804859195
R12,146,1.46,24.00913055343241,24.0,0.009130553432410694
R12,147,1.47,24.00912689353018,24.0,0.009126893530179814
R12,148,1.48,24.00912330478923,24.0,0.009123304789230246
R12,149,1.49,24.00911978940964,24.0,0.009119789409641043
R12,150,1.5,24.00911631834168,24.0,0.00911631834167963
R12,151,1.51,24.00911291425588,24.0,0.0091129142558799
R12,152,1.52,24.009109580376823,24.0,0.009109580376821214
R12,153,1.53,24.00910628790463,24.0,0.009106287904629085
R12,154,1.54,24.00910305856834,24.0,0.009103058568339862
R12,155,1.55,24.00909989647881,24.0,0.00909989647880991
R12,156,1.56,24.00909677311966,24.0,0.009096773119659929
R12,157,1.57,24.00909370934171,24.0,0.009093709341709656
R12,158,1.58,24.00909071004569,24.0,0.009090710045688866
