experiment_id,step,pvi,recovery_fraction
R12,304,3.04,0.865459048673189
R12,305,3.0500000000000003,0.8655471463867189
R12,306,3.06,0.8656348010487033
R12,307,3.0700000000000003,0.8657220118169006
R12,308,3.08,0.8658087780603974
R12,309,3.09,0.8658950993490527
R12,310,3.1,0.8659809754432768
R12,311,3.11,0.8660664062842346
R12,312,3.12,0.8661513919843032
R12,313,3.13,0.8662359328179853
R12,314,3.14,0.8663200292131267
R12,315,3.15,0.8664036817424976
R12,316,3.16,0.8664868911157128
R12,317,3.17,0.8665696581714801
R12,318,3.18,0.8666519838701813
R12,319,3.19,0.8667338692868037
R12,320,3.2,0.8668153156041005
R12,321,3.21,0.8668963241061394
R12,322,3.22,0.8669768961720951
R12,323,3.23,0.8670570332703429
R12,324,3.24,0.8671367369528135
R12,325,3.25,0.8672160088496194
R12,326,3.2600000000000002,0.8672948506639307
R12,327,3.27,0.8673732641670986
R12,328,3.2800000000000002,0.8674512511940089
R12,329,3.29,0.8675288136386649
R12,330,3.3000000000000003,0.8676059534499886
R12,331,3.31,0.8676826726278217
R12,332,3.3200000000000003,0.8677589732191366
R12,333,3.33,0.8678348573144253
R12,334,3.34,0.86791032704428
R12,335,3.35,0.8679853845761473
R12,336,3.36,0.8680600321112343
R12,337,3.37,0.8681342718816183
R12,338,3.38,0.8682081061474336
R12,339,3.39,0.8682815371942694
R12,340,3.4,0.86835456733068
R12,341,3.41,0.8684271988858282
R12,342,3.42,0.8684994342072526
R12,343,3.43,0.8685712756587607
R12,344,3.44,0.8686427256184288
R12,345,3.45,0.8687137864767162
R12,346,3.46,0.8687844606346804
R12,347,3.47,0.8688547505022889
R12,348,3.48,0.8689246584968306
R12,349,3.49,0.8689941870414054
R12,350,3.5,0.8690633385635118
R12,351,3.5100000000000002,0.8691321154937035
R12,352,3.52,0.8692005202643265
R12,353,3.5300000000000002,0.8692685553083275
R12,354,3.54,0.8693362230581547
R12,355,3.5500000000000003,0.8694035259446646
R12,356,3.56,0.8694704663961564
R12,357,3.5700000000000003,0.8695370468374305
R12,358,3.58,0.8696032696889107
R12,359,3.59,0.8696691373658202
R12,360,3.6,0.8697346522774027
R12,361,3.61,0.8697998168262131
R12,362,3.62,0.8698646334074279
R12,363,3.63,0.8699291044081942
R12,364,3.64,0.8699932322070505
R12,365,3.65,0.8700570191733695
R12,366,3.66,0.8701204676668305
R12,367,3.67,0.8701835800369409
R12,368,3.68,0.8702463586225809
R12,369,3.69,0.870308805751584
R12,370,3.7,0.8703709237403462
R12,371,3.71,0.8704327148934657
R12,372,3.72,0.8704941815034064
R12,373,3.73,0.8705553258501851
R12,374,3.74,0.8706161502010911
R12,375,3.75,0.8706766568104166
R12,376,3.7600000000000002,0.8707368479192225
R12,377,3.77,0.8707967257551094
R12,378,3.7800000000000002,0.8708562925320236
R12,379,3.79,0.8709155504500665
R12,380,3.8000000000000003,0.8709745016953285
R12,381,3.81,0.8710331484397562
R12,382,3.8200000000000003,0.8710914928409915
R12,383,3.83,0.8711495370422647
R12,384,3.84,0.8712072831723014
R12,385,3.85,0.871264733345206
R12,386,3.86,0.8713218896603968
R12,387,3.87,0.8713787542025345
R12,388,3.88,0.8714353290414633
R12,389,3.89,0.8714916162321671
R12,390,3.9,0.8715476178147297
R12,391,3.91,0.8716033358143064
R12,392,3.92,0.8716587722411085
R12,393,3.93,0.871713929090388
R12,394,3.94,0.8717688083424402
R12,395,3.95,0.8718234119626016
R12,396,3.96,0.8718777419012679
R12,397,3.97,0.8719318000939074
R12,398,3.98,0.8719855884610856
R12,399,3.99,0.8720391089084969
R12,400,4.0,0.8720923633269976
C23,0,0.0,0.0
C23,1,0.01,0.010647741852681409
C23,2,0.02,0.021317457015757053
C23,3,0.03,0.031987239163723986
C23,4,0.04,0.042657047549888125
C23,5,0.05,0.05332688342786393
C23,6,0.06,0.06399674760741542
C23,7,0.07,0.07466664066043924
C23,8,0.08,0.08533656310974022
C23,9,0.09,0.09600651595942548
C23,10,0.1,0.10667649980062362
C23,11,0.11,0.11734651461106893
C23,12,0.12,0.1280165597535827
C23,13,0.13,0.13868663614117394
C23,14,0.14,0.14935674435737994
C23,15,0.15,0.16002688407424995
C23,16,0.16,0.1706970541920288
C23,17,0.17,0.18136725661821435
C23,18,0.18,0.1920374911275945
C23,19,0.19,0.2027077564609921
C23,20,0.2,0.21337805367160637
C23,21,0.21,0.22404838329945007
C23,22,0.22,0.23471874441279372
C23,23,0.23,0.24538913681375432
C23,24,0.24,0.2560595618662775
C23,25,0.25,0.26673001903541693
C23,26,0.26,0.2774005069369885
C23,27,0.27,0.28807102762930864
C23,28,0.28,0.29874158092461667
C23,29,0.29,0.3094121647155094
C23,30,0.3,0.32008278121264017
C23,31,0.31,0.33075343049800005
C23,32,0.32,0.3414241106600473
C23,33,0.33,0.35209482311890467
C23,34,0.34,0.3627655684732931
C23,35,0.35000000000000003,0.37343634511533125
C23,36,0.36,0.3841071536978925
C23,37,0.37,0.3947779951790297
C23,38,0.38,0.40544886834258387
C23,39,0.39,0.4161197732067774
C23,40,0.4,0.42679071089819476
C23,41,0.41000000000000003,0.4374616805706371
C23,42,0.42,0.44813268182631166
C23,43,0.43,0.4588037158550655
C23,44,0.44,0.46947478202022574
C23,45,0.45,0.4801458796992904
C23,46,0.46,0.49081701020002844
C23,47,0.47000000000000003,0.5014881728969012
C23,48,0.48,0.5121593669730634
C23,49,0.49,0.5228305940242562
C23,50,0.5,0.5335018533556048
C23,51,0.51,0.544173143815225
C23,52,0.52,0.5548444674047508
C23,53,0.53,0.5655158234799181
C23,54,0.54,0.5761872103883078
C23,55,0.55,0.5868586304519168
C23,56,0.56,0.5975300833048365
C23,57,0.5700000000000001,0.608201566798162
C23,58,0.58,0.6188730833125982
C23,59,0.59,0.6295446328744652
C23,60,0.6,0.6402162130747218
C23,61,0.61,0.6508878261209862
C23,62,0.62,0.6615594722895928
C23,63,0.63,0.6722311492130004
C23,64,0.64,0.6829028589399028
C23,65,0.65,0.6935746016664253
C23,66,0.66,0.7042463752453461
C23,67,0.67,0.714918181749245
C23,68,0.68,0.7255900208945247
C23,69,0.6900000000000001,0.736261885433603
C23,70,0.7000000000000001,0.7469336293245079
C23,71,0.71,0.7576010802619475
C23,72,0.72,0.7681577527467599
C23,73,0.73,0.7774867353314068
C23,74,0.74,0.7839430427756369
C23,75,0.75,0.7881666635770754
C23,76,0.76,0.7911856449946509
C23,77,0.77,0.7935497853678598
C23,78,0.78,0.7955248100720003
C23,79,0.79,0.7972474288455232
C23,80,0.8,0.7987940477456897
C23,81,0.81,0.8002106702002288
C23,82,0.8200000000000001,0.8015267754782296
C23,83,0.8300000000000001,0.8027622525564216
C23,84,0.84,0.8039311076526245
C23,85,0.85,0.8050435667962661
C23,86,0.86,0.8061073280865186
C23,87,0.87,0.8071283412249285
C23,88,0.88,0.808111311477071
C23,89,0.89,0.8090600347258464
C23,90,0.9,0.8099776274990171
C23,91,0.91,0.810866689209051
C23,92,0.92,0.8117294178233597
C23,93,0.93,0.8125676948696151
C23,94,0.9400000000000001,0.8133831493454953
C23,95,0.9500000000000001,0.8141772053140216
C23,96,0.96,0.8149511187406645
C23,97,0.97,0.8157060066824313
C23,98,0.98,0.8164428695305133
C23,99,0.99,0.8171626089910236
C23,100,1.0,0.8178660430410598
C23,101,1.01,0.8185539173666514
C23,102,1.02,0.8192269149924033
C23,103,1.03,0.8198856646978241
C23,104,1.04,0.8205307473461085
C23,105,1.05,0.8211627014410233
C23,106,1.06,0.8217820282530793
C23,107,1.07,0.8223891955232446
C23,108,1.08,0.8229846408732882
C23,109,1.09,0.8235687751486601
C23,110,1.1,0.8241419846783435
C23,111,1.11,0.8247046334790314
C23,112,1.12,0.8252570655688115
C23,113,1.1300000000000001,0.8257996063861942
C23,114,1.1400000000000001,0.8263325642789423
C23,115,1.1500000000000001,0.8268562321910062
C23,116,1.16,0.8273708885672472
C23,117,1.17,0.8278767983982155
C23,118,1.18,0.828374214507014
C23,119,1.19,0.8288633781258368
C23,120,1.2,0.8293445196540556
C23,121,1.21,0.8298178596789229
C23,122,1.22,0.8302836093347917
C23,123,1.23,0.8307419708696838
C23,124,1.24,0.8311931384824376
C23,125,1.25,0.831637298533066
C23,126,1.26,0.8320746299777568
C23,127,1.27,0.8325053050751139
C23,128,1.28,0.8329294894916535
C23,129,1.29,0.8333473426440083
C23,130,1.3,0.8337590183092083
C23,131,1.31,0.8341646646536667
C23,132,1.32,0.8345644245113459
C23,133,1.33,0.8349584359164421
C23,134,1.34,0.8353468320797267
C23,135,1.35,0.8357297416233114
C23,136,1.36,0.8361072890421706
C23,137,1.37,0.836479594652064
C23,138,1.3800000000000001,0.8368467747881188
C23,139,1.3900000000000001,0.8372089422085146
C23,140,1.4000000000000001,0.8375662060233338
C23,141,1.41,0.8379186718658311
C23,142,1.42,0.8382664422476526
C23,143,1.43,0.8386096164750667
C23,144,1.44,0.8389482907995554
C23,145,1.45,0.8392825587315855
C23,146,1.46,0.8396125109489413
C23,147,1.47,0.8399382354315195
C23,148,1.48,0.8402598177391416
C23,149,1.49,0.8405773409154369
C23,150,1.5,0.8408908856104633
C23,151,1.51,0.8412005303269692
C23,152,1.52,0.841506351322326
C23,153,1.53,0.8418084227217875
C23,154,1.54,0.8421068167367028
C23,155,1.55,0.8424016035663754
C23,156,1.56,0.8426928515041041
C23,157,1.57,0.8429806271302569
C23,158,1.58,0.8432649952154189
C23,159,1.59,0.8435460188209016
C23,160,1.6,0.8438237594690918
C23,161,1.61,0.8440982770488966
C23,162,1.62,0.844369629912035
C23,163,1.6300000000000001,0.8446378750227145
C23,164,1.6400000000000001,0.8449030678661258
C23,165,1.6500000000000001,0.8451652625415352
C23,166,1.6600000000000001,0.8454245118930496
C23,167,1.67,0.8456808674216888
C23,168,1.68,0.845934379376126
C23,169,1.69,0.8461850968660418
C23,170,1.7,0.8464330677781626
C23,171,1.71,0.846678338865298
C23,172,1.72,0.8469209558436211
C23,173,1.73,0.8471609633129299
C23,174,1.74,0.8473984048445109
C23,175,1.75,0.847633323063519
C23,176,1.76,0.8478657595736184
C23,177,1.77,0.8480957550441177
C23,178,1.78,0.8483233492784676
C23,179,1.79,0.8485485811434018
C23,180,1.8,0.8487714886556742
C23,181,1.81,0.8489921090375915
C23,182,1.82,0.8492104786507296
C23,183,1.83,0.8494266330825129
C23,184,1.84,0.8496406071896603
C23,185,1.85,0.8498524350364287
C23,186,1.86,0.8500621499813056
C23,187,1.87,0.8502697847090861
C23,188,1.8800000000000001,0.8504753711736514
C23,189,1.8900000000000001,0.8506789406849267
C23,190,1.9000000000000001,0.8508805239302805
C23,191,1.9100000000000001,0.8510801509217955
C23,192,1.92,0.8512778510836225
C23,193,1.93,0.8514736532633435
C23,194,1.94,0.8516675856836491
C23,195,1.95,0.8518596760302165
C23,196,1.96,0.8520499514536017
C23,197,1.97,0.8522384385252479
C23,198,1.98,0.8524251633259599
C23,199,1.99,0.852610151438882
C23,200,2.0,0.8527934279097219
C23,201,2.0100000000000002,0.8529750173359034
C23,202,2.02,0.8531549438510998
C23,203,2.0300000000000002,0.8533332310895977
C23,204,2.04,0.8535099022761721
C23,205,2.05,0.8536849802026222
C23,206,2.06,0.8538584871961811
C23,207,2.07,0.8540304452101284
C23,208,2.08,0.8542008757927874
C23,209,2.09,0.8543698000598375
C23,210,2.1,0.8545372387857277
C23,211,2.11,0.8547032123654852
C23,212,2.12,0.8548677407908641
C23,213,2.13,0.85503084374254
C23,214,2.14,0.85519254054514
C23,215,2.15,0.8553528501470726
C23,216,2.16,0.8555117912135516
C23,217,2.17,0.8556693820751655
C23,218,2.18,0.8558256407113044
C23,219,2.19,0.855980584844002
C23,220,2.2,0.8561342318803655
C23,221,2.21,0.8562865988994999
C23,222,2.22,0.8564377027471642
C23,223,2.23,0.8565875599723833
C23,224,2.24,0.8567361868177419
C23,225,2.25,0.856883599314865
C23,226,2.2600000000000002,0.8570298132154814
C23,227,2.27,0.8571748439850108
C23,228,2.2800000000000002,0.8573187068988364
C23,229,2.29,0.8574614169681263
C23,230,2.3000000000000003,0.8576029889365692
C23,231,2.31,0.8577434373774795
C23,232,2.32,0.8578827766145757
C23,233,2.33,0.8580210207218552
C23,234,2.34,0.8581581836214038
C23,235,2.35,0.8582942789984016
C23,236,2.36,0.8584293203093812
C23,237,2.37,0.858563320870051
C23,238,2.38,0.8586962937753334
C23,239,2.39,0.8588282519105982
C23,240,2.4,0.8589592080308498
C23,241,2.41,0.8590891746856634
C23,242,2.42,0.8592181642333049
C23,243,2.43,0.8593461889116553
C23,244,2.44,0.8594732607678862
C23,245,2.45,0.859599391675375
C23,246,2.46,0.8597245933967328
C23,247,2.47,0.8598488775180541
C23,248,2.48,0.8599722554685688
C23,249,2.49,0.8600947385760896
C23,250,2.5,0.8602163380057137
C23,251,2.5100000000000002,0.8603370647821285
C23,252,2.52,0.8604569298378123
C23,253,2.5300000000000002,0.8605759439560469
C23,254,2.54,0.860694117795809
C23,255,2.5500000000000003,0.8608114619330501
C23,256,2.56,0.8609279868078804
C23,257,2.57,0.8610437027519949
C23,258,2.58,0.8611586200233233
C23,259,2.59,0.8612727487572741
C23,260,2.6,0.8613860989966402
C23,261,2.61,0.861498680719893
C23,262,2.62,0.8616105037963864
C23,263,2.63,0.8617215780186716
C23,264,2.64,0.8618319131247247
C23,265,2.65,0.8619415187569813
C23,266,2.66,0.8620504044970299
C23,267,2.67,0.8621585798820095
C23,268,2.68,0.8622660543673714
C23,269,2.69,0.8623728373639092
C23,270,2.7,0.8624789382485538
C23,271,2.71,0.8625843663307524
C23,272,2.72,0.8626891308918166
C23,273,2.73,0.862793241190284
C23,274,2.74,0.8628967064318183
C23,275,2.75,0.8629995358109913
C23,276,2.7600000000000002,0.8631017385110542
C23,277,2.77,0.8632033236774849
C23,278,2.7800000000000002,0.8633043004627524
C23,279,2.79,0.8634046780187618
C23,280,2.8000000000000003,0.8635044654761098
C23,281,2.81,0.8636036719930961
C23,282,2.82,0.8637023067317815
C23,283,2.83,0.8638003788577343
C23,284,2.84,0.8638978975905167
C23,285,2.85,0.8639948721241766
C23,286,2.86,0.8640913117358072
C23,287,2.87,0.8641872257754621
C23,288,2.88,0.8642826233906047
C23,289,2.89,0.8643775142172105
C23,290,2.9,0.8644719077679625
C23,291,2.91,0.8645658126295647
C23,292,2.92,0.8646592400492262
C23,293,2.93,0.8647521990126854
C23,294,2.94,0.86484469545279
C23,295,2.95,0.8649367488704717
C23,296,2.96,0.8650283608371512
C23,297,2.97,0.8651195287327983
C23,298,2.98,0.8652102502322935
C23,299,2.99,0.8653005232997469
C23,300,3.0,0.8653903461756568
C23,301,3.0100000000000002,0.8654797173641712
C23,302,3.02,0.8655686356206882
C23,303,3.0300000000000002,0.8656570999397918
C23,304,3.04,0.8657451095435598
C23,305,3.0500000000000003,0.8658326638702278
C23,306,3.06,0.8659197625632377
C23,307,3.0700000000000003,0.8660064054606545
C23,308,3.08,0.8660925925849741
C23,309,3.09,0.8661783241332937
C23,310,3.1,0.8662636004678693
C23,311,3.11,0.8663484221070392
C23,312,3.12,0.8664327897165098
C23,313,3.13,0.8665167041010057
C23,314,3.14,0.8666001661962662
C23,315,3.15,0.8666831770613873
C23,316,3.16,0.8667657378714977
C23,317,3.17,0.8668478499107546
C23,318,3.18,0.8669295145656629
C23,319,3.19,0.8670107333186909
C23,320,3.2,0.8670915077421916
C23,321,3.21,0.867171839492594
C23,322,3.22,0.8672517303048847
C23,323,3.23,0.8673311819873452
C23,324,3.24,0.8674101964165436
C23,325,3.25,0.8674887755325738
C23,326,3.2600000000000002,0.8675669213345306
C23,327,3.27,0.8676446358762074
C23,328,3.2800000000000002,0.8677219212620053
C23,329,3.29,0.8677987796430588
C23,330,3.3000000000000003,0.8678752132135515
C23,331,3.31,0.8679512242072249
C23,332,3.3200000000000003,0.8680268148940645
C23,333,3.33,0.8681019875771583
C23,334,3.34,0.8681767445897236
C23,335,3.35,0.8682510882922897
C23,336,3.36,0.8683250210700263
C23,337,3.37,0.8683985453302187
C23,338,3.38,0.8684716634998773
C23,339,3.39,0.8685443780234784
C23,340,3.4,0.8686166913608238
C23,341,3.41,0.8686886059850252
C23,342,3.42,0.8687601243805935
C23,343,3.43,0.8688312490416359
C23,344,3.44,0.8689019824701538
C23,345,3.45,0.8689723271744404
C23,346,3.46,0.8690422856675649
C23,347,3.47,0.8691118604659447
C23,348,3.48,0.8691810540880018
C23,349,3.49,0.8692498690528923
C23,350,3.5,0.8693183078793182
C23,351,3.5100000000000002,0.8693863730844026
C23,352,3.52,0.8694540671826334
C23,353,3.5300000000000002,0.8695213926848736
C23,354,3.54,0.8695883520974292
C23,355,3.5500000000000003,0.8696549479211759
C23,356,3.56,0.8697211826507358
C23,357,3.5700000000000003,0.8697870587737121
C23,358,3.58,0.8698525787699667
C23,359,3.59,0.8699177451109502
C23,360,3.6,0.8699825602590673
C23,361,3.61,0.870047026667093
C23,362,3.62,0.8701111467776225
C23,363,3.63,0.8701749230225585
C23,364,3.64,0.870238357822638
C23,365,3.65,0.8703014535869893
C23,366,3.66,0.8703642127127197
C23,367,3.67,0.870426637584537
C23,368,3.68,0.8704887305743957
C23,369,3.69,0.870550494041176
C23,370,3.7,0.8706119303303805
C23,371,3.71,0.870673041773861
C23,372,3.72,0.8707338306895651
C23,373,3.73,0.8707942993813083
C23,374,3.74,0.8708544501385604
C23,375,3.75,0.8709142852362595
C23,376,3.7600000000000002,0.8709738069346342
C23,377,3.77,0.8710330174790543
C23,378,3.7800000000000002,0.8710919190998896
C23,379,3.79,0.8711505140123851
C23,380,3.8000000000000003,0.871208804416557
C23,381,3.81,0.8712667924970958
C23,382,3.8200000000000003,0.8713244804232847
C23,383,3.83,0.8713818703489309
C23,384,3.84,0.8714389644123091
C23,385,3.85,0.8714957647361131
C23,386,3.86,0.8715522734274241
C23,387,3.87,0.8716084925776786
C23,388,3.88,0.8716644242626564
C23,389,3.89,0.8717200705424694
C23,390,3.9,0.8717754334615612
C23,391,3.91,0.871830515048718
C23,392,3.92,0.8718853173170791
C23,393,3.93,0.8719398422641621
C23,394,3.94,0.8719940918718887
C23,395,3.95,0.8720480681066182
C23,396,3.96,0.8721017729191899
C23,397,3.97,0.8721552082449661
C23,398,3.98,0.8722083760038803
C23,399,3.99,0.872261278100496
C23,400,4.0,0.8723139164240626
C24,0,0.0,0.0
C24,1,0.01,0.010646639402212178
C24,2,0.02,0.02131605969067911
C24,3,0.03,0.031985553125614165
C24,4,0.04,0.04265507565683534
C24,5,0.05,0.05332462863965901
C24,6,0.06,0.06399421294700193
C24,7,0.07,0.07466382920758484
C24,8,0.08,0.08533347796922915
C24,9,0.09,0.09600316023868542
C24,10,0.1,0.10667287675403847
C24,11,0.11,0.11734262747683952
C24,12,0.12,0.1280124118088359
C24,13,0.13,0.1386822304786246
C24,14,0.14,0.14935208428321728
C24,15,0.15,0.16002197297342724
C24,16,0.16,0.17069189519793893
C24,17,0.17,0.18136185295726676
C24,18,0.18,0.19203184611608273
C24,19,0.19,0.20270187363368447
C24,20,0.2,0.2133719359725003
C24,21,0.21,0.2240420340623767
C24,22,0.22,0.2347121673145495
C24,23,0.23,0.2453823346668434
C24,24,0.24,0.25605253802588984
C24,25,0.25,0.2667227771120402
C24,26,0.26,0.27739305003764564
C24,27,0.27,0.28806335890809104
C24,28,0.28,0.2987337037168876
C24,29,0.29,0.3094040828340661
C24,30,0.3,0.3200744973957169
C24,31,0.31,0.330744948089488
C24,32,0.32,0.34141543356656046
C24,33,0.33,0.35208595396676357
C24,34,0.34,0.36275651064191966
C24,35,0.35000000000000003,0.37342710260875484
C24,36,0.36,0.38409772900184863
C24,37,0.37,0.3947683917158485
C24,38,0.38,0.40543909024338864
C24,39,0.39,0.41610982279419856
C24,40,0.4,0.4267805916104936
C24,41,0.41000000000000003,0.437451396702764
C24,42,0.42,0.44812223555164593
C24,43,0.43,0.4587931105761348
C24,44,0.44,0.46946402198048015
C24,45,0.45,0.48013496744057504
C24,46,0.46,0.4908059488196062
C24,47,0.47000000000000003,0.5014769664931101
C24,48,0.48,0.5121480186033999
C24,49,0.49,0.5228191064583528
C24,50,0.5,0.5334902304904346
C24,51,0.51,0.5441613891925224
C24,52,0.52,0.5548325835633777
C24,53,0.53,0.5655038140893998
C24,54,0.54,0.5761750793748265
C24,55,0.55,0.5868463802166706
C24,56,0.56,0.597517717342032
C24,57,0.5700000000000001,0.6081890892912281
C24,58,0.58,0.6188604965426676
C24,59,0.59,0.6295319402738907
C24,60,0.6,0.6402034190157264
C24,61,0.61,0.6508749326882777
C24,62,0.62,0.6615464829434946
C24,63,0.63,0.6722180685544051
C24,64,0.64,0.6828896887654389
C24,65,0.65,0.6935613454678924
C24,66,0.66,0.7042330379057317
C24,67,0.67,0.7149047647956625
C24,68,0.68,0.7255765276888128
C24,69,0.6900000000000001,0.7362483188540759
C24,70,0.7000000000000001,0.7469199294462253
C24,71,0.71,0.7575855941953141
C24,72,0.72,0.7681042354493307
C24,73,0.73,0.7772107099066125
C24,74,0.74,0.7834257241179652
C24,75,0.75,0.7875222493615626
C24,76,0.76,0.790481898936511
C24,77,0.77,0.7928179449158076
C24,78,0.78,0.7947797669981439
C24,79,0.79,0.7964968440402939
C24,80,0.8,0.7980421513771148
C24,81,0.81,0.799459934559453
C24,82,0.8200000000000001,0.8007787081529782
C24,83,0.8300000000000001,0.8020178016154893
C24,84,0.84,0.8031908806484094
C24,85,0.85,0.8043079551458998
C24,86,0.86,0.8053765824558562
C24,87,0.87,0.8064026178277595
C24,88,0.88,0.8073907011668081
C24,89,0.89,0.8083445831868864
C24,90,0.9,0.8092673484725521
C24,91,0.91,0.8101615730810203
C24,92,0.92,0.8110294385676526
C24,93,0.93,0.8118728146563847
C24,94,0.9400000000000001,0.8126933213653551
C24,95,0.9500000000000001,0.8134923766721714
C24,96,0.96,0.8142712323045993
C24,97,0.97,0.8150310019691039
C24,98,0.98,0.8157726841277742
C24,99,0.99,0.8164971793853413
C24,100,1.0,0.817205304770526
C24,101,1.01,0.8178978058300852
C24,102,1.02,0.8185753658607691
C24,103,1.03,0.8192386137671784
C24,104,1.04,0.8198881310625926
C24,105,1.05,0.820524457130588
C24,106,1.06,0.8211480938478526
C24,107,1.07,0.8217595099415307
C24,108,1.08,0.8223591441669331
C24,109,1.09,0.8229474081774314
C24,110,1.1,0.8235246894093589
C24,111,1.11,0.824091353096388
C24,112,1.12,0.824647744129866
C24,113,1.1300000000000001,0.825194189072508
C24,114,1.1400000000000001,0.8257309974891787
C24,115,1.1500000000000001,0.8262584631948633
C24,116,1.16,0.8267768657250842
C24,117,1.17,0.827286471247325
C24,118,1.18,0.8277875334205078
C24,119,1.19,0.828280294510747
C24,120,1.2,0.8287649860358004
C24,121,1.21,0.8292418293684528
C24,122,1.22,0.8297110366110442
C24,123,1.23,0.8301728110645167
C24,124,1.24,0.8306273476572115
C24,125,1.25,0.8310748336493269
C24,126,1.26,0.8315154489834732
C24,127,1.27,0.8319493665909811
C24,128,1.28,0.8323767529725368
C24,129,1.29,0.8327977684667836
C24,130,1.3,0.8332125674684447
C24,131,1.31,0.8336212989162951
C24,132,1.32,0.8340241065037672
C24,133,1.33,0.8344211288323322
C24,134,1.34,0.8348124998282699
C24,135,1.35,0.8351983489115486
C24,136,1.36,0.8355788011006737
C24,137,1.37,0.8359539773736526
C24,138,1.3800000000000001,0.8363239948062244
C24,139,1.3900000000000001,0.8366889666399001
C24,140,1.4000000000000001,0.8370490025982055
C24,141,1.41,0.8374042090021616
C24,142,1.42,0.8377546888099185
C24,143,1.43,0.83810054189667
C24,144,1.44,0.83844186515292
C24,145,1.45,0.8387787525020443
C24,146,1.46,0.8391112951501958
C24,147,1.47,0.8394395816713809
C24,148,1.48,0.8397636980076986
C24,149,1.49,0.8400837276942045
C24,150,1.5,0.8403997519336835
C24,151,1.51,0.8407118495832748
C24,152,1.52,0.8410200973581105
C24,153,1.53,0.8413245698980166
C24,154,1.54,0.8416253397432952
C24,155,1.55,0.8419224775203347
C24,156,1.56,0.8422160520017751
C24,157,1.57,0.8425061300737471
C24,158,1.58,0.8427927769059114
C24,159,1.59,0.8430760560063479
C24,160,1.6,0.8433560291820213
C24,161,1.61,0.843632756695316
C24,162,1.62,0.8439062973145685
C24,163,1.6300000000000001,0.8441767082691929
C24,164,1.6400000000000001,0.8444440453944076
C24,165,1.6500000000000001,0.8447083631781388
C24,166,1.6600000000000001,0.8449697147119299
C24,167,1.67,0.8452281518253452
C24,168,1.68,0.8454837251297271
C24,169,1.69,0.8457364839658859
C24,170,1.7,0.8459864765293407
C24,171,1.71,0.8462337499113823
C24,172,1.72,0.8464783500442947
C24,173,1.73,0.8467203218184856
C24,174,1.74,0.8469597091211697
C24,175,1.75,0.8471965547797484
C24,176,1.76,0.847430900671722
C24,177,1.77,0.8476627877612418
C24,178,1.78,0.8478922560411785
C24,179,1.79,0.8481193446365831
C24,180,1.8,0.8483440918393
C24,181,1.81,0.8485665350491636
C24,182,1.82,0.8487867108716692
C24,183,1.83,0.8490046551507966
C24,184,1.84,0.8492204029096989
C24,185,1.85,0.8494339884431824
C24,186,1.86,0.8496454453488365
C24,187,1.87,0.8498548064675377
C24,188,1.8800000000000001,0.8500621039712296
C24,189,1.8900000000000001,0.8502673693924773
C24,190,1.9000000000000001,0.8504706335650233
C24,191,1.9100000000000001,0.8506719267073207
C24,192,1.92,0.8508712784505846
C24,193,1.93,0.8510687177796216
C24,194,1.94,0.8512642731125135
C24,195,1.95,0.8514579723272178
C24,196,1.96,0.8516498427028527
C24,197,1.97,0.851839910995883
C24,198,1.98,0.8520282034653268
C24,199,1.99,0.8522147458146345
C24,200,2.0,0.8523995632647086
C24,201,2.0100000000000002,0.8525826805777313
C24,202,2.02,0.8527641219997911
C24,203,2.0300000000000002,0.8529439113309848
C24,204,2.04,0.8531220719479418
C24,205,2.05,0.8532986267472594
C24,206,2.06,0.8534735982129713
C24,207,2.07,0.8536470084377795
C24,208,2.08,0.8538188790673965
C24,209,2.09,0.8539892313656086
C24,210,2.1,0.8541580862342198
C24,211,2.11,0.8543254641584048
C24,212,2.12,0.8544913852695429
C24,213,2.13,0.8546558693639256
C24,214,2.14,0.8548189358491447
C24,215,2.15,0.8549806038049145
C24,216,2.16,0.8551408920005475
C24,217,2.17,0.8552998188424323
C24,218,2.18,0.8554574024330125
C24,219,2.19,0.855613660587042
C24,220,2.2,0.855768610780211
C24,221,2.21,0.8559222702064141
C24,222,2.22,0.8560746557928217
C24,223,2.23,0.8562257841496735
C24,224,2.24,0.8563756716259892
C24,225,2.25,0.8565243343234634
C24,226,2.2600000000000002,0.8566717880474563
C24,227,2.27,0.8568180483612763
C24,228,2.2800000000000002,0.8569631305989217
C24,229,2.29,0.8571070498172835
C24,230,2.3000000000000003,0.8572498208491248
C24,231,2.31,0.8573914583146884
C24,232,2.32,0.8575319765751125
C24,233,2.33,0.8576713897842362
C24,234,2.34,0.8578097118990792
C24,235,2.35,0.857946956634508
C24,236,2.36,0.8580831375139361
C24,237,2.37,0.858218267878722
C24,238,2.38,0.8583523608440704
C24,239,2.39,0.8584854293487584
C24,240,2.4,0.8586174861634379
C24,241,2.41,0.8587485438478123
C24,242,2.42,0.8588786147994427
C24,243,2.43,0.8590077112610106
C24,244,2.44,0.8591358452787541
C24,245,2.45,0.8592630287504549
C24,246,2.46,0.8593892734316771
C24,247,2.47,0.8595145908954599
C24,248,2.48,0.859638992579584
C24,249,2.49,0.859762489791793
C24,250,2.5,0.8598850936707712
C24,251,2.5100000000000002,0.8600068152327348
C24,252,2.52,0.860127665375697
C24,253,2.5300000000000002,0.8602476548417068
C24,254,2.54,0.8603667942628621
